date,margin_sh,margin_rz_sh,margin_rq_sh,margin_sz,margin_rz_sz,margin_rq_sz,both_markets_available,margin_rz_total,margin_rq_total,margin_net,margin_total,net_delta,net_delta_ma120,net_delta_ma240,signal_score,signal_text,effective_date
2010-03-31,5848955.0,5824813.0,24142.0,741691.0,670796.0,70895.0,True,6495609.0,95037.0,6400572.0,6590646.0,,,,,样本不足,2010-04-01
2010-04-01,6859439.0,6842114.0,17325.0,,,,False,,,,,,,,,样本不足,2010-04-02
2010-04-02,6774710.0,6762781.0,11929.0,,,,False,,,,,,,,,样本不足,2010-04-06
2010-04-06,10101510.0,10091243.0,10267.0,,,,False,,,,,,,,,样本不足,2010-04-07
2010-04-07,25125244.0,25086826.0,38418.0,,,,False,,,,,,,,,样本不足,2010-04-08
2010-04-08,30243891.0,30233781.0,10110.0,14523781.0,14467758.0,56023.0,True,44701539.0,66133.0,44635406.0,44767672.0,,,,,样本不足,2010-04-09
2010-04-09,50673837.0,50663640.0,10197.0,19841360.0,19732998.0,108362.0,True,70396638.0,118559.0,70278079.0,70515197.0,25642673.0,,,,样本不足,2010-04-12
2010-04-12,89071076.0,89060984.0,10092.0,24821127.0,24813027.0,8100.0,True,113874011.0,18192.0,113855819.0,113892203.0,43577740.0,,,,样本不足,2010-04-13
2010-04-13,92380590.0,92169145.0,211445.0,,,,False,,,,,,,,,样本不足,2010-04-14
2010-04-14,89692738.0,89480507.0,212231.0,,,,False,,,,,,,,,样本不足,2010-04-15
2010-04-15,103370501.0,103099287.0,271214.0,48077963.0,47980287.0,97676.0,True,151079574.0,368890.0,150710684.0,151448464.0,,,,,样本不足,2010-04-16
2010-04-16,122263332.0,121064474.0,1198858.0,,,,False,,,,,,,,,样本不足,2010-04-19
2010-04-19,113815392.0,112783831.0,1031561.0,74462883.0,73074834.0,1388049.0,True,185858665.0,2419610.0,183439055.0,188278275.0,,,,,样本不足,2010-04-20
2010-04-20,118312216.0,116673356.0,1638860.0,,,,False,,,,,,,,,样本不足,2010-04-21
2010-04-21,130078208.0,127565065.0,2513143.0,76020219.0,75487129.0,533090.0,True,203052194.0,3046233.0,200005961.0,206098427.0,,,,,样本不足,2010-04-22
2010-04-22,160151295.0,157219058.0,2932237.0,99117224.0,98603964.0,513260.0,True,255823022.0,3445497.0,252377525.0,259268519.0,52371564.0,,,,样本不足,2010-04-23
2010-04-23,155732385.0,152902064.0,2830321.0,108328059.0,107953879.0,374180.0,True,260855943.0,3204501.0,257651442.0,264060444.0,5273917.0,,,,样本不足,2010-04-26
2010-04-26,193132504.0,182090321.0,11042183.0,110947811.0,109584858.0,1362953.0,True,291675179.0,12405136.0,279270043.0,304080315.0,21618601.0,,,,样本不足,2010-04-27
2010-04-27,205253128.0,202494937.0,2758191.0,119174906.0,117633440.0,1541466.0,True,320128377.0,4299657.0,315828720.0,324428034.0,36558677.0,,,,样本不足,2010-04-28
2010-04-28,225959100.0,223249365.0,2709735.0,131882234.0,130122826.0,1759408.0,True,353372191.0,4469143.0,348903048.0,357841334.0,33074328.0,,,,样本不足,2010-04-29
2010-04-29,235877485.0,233030157.0,2847328.0,136700164.0,134552434.0,2147730.0,True,367582591.0,4995058.0,362587533.0,372577649.0,13684485.0,,,,样本不足,2010-04-30
2010-04-30,238077940.0,235526412.0,2551528.0,146741749.0,145916942.0,824807.0,True,381443354.0,3376335.0,378067019.0,384819689.0,15479486.0,,,,样本不足,2010-05-04
2010-05-04,246365873.0,242846863.0,3519010.0,153380818.0,152252123.0,1128695.0,True,395098986.0,4647705.0,390451281.0,399746691.0,12384262.0,,,,样本不足,2010-05-05
2010-05-05,282640671.0,277495916.0,5144755.0,199157267.0,198213696.0,943571.0,True,475709612.0,6088326.0,469621286.0,481797938.0,79170005.0,,,,样本不足,2010-05-06
2010-05-06,317289706.0,314003383.0,3286323.0,217328973.0,216307335.0,1021638.0,True,530310718.0,4307961.0,526002757.0,534618679.0,56381471.0,,,,样本不足,2010-05-07
2010-05-07,314213691.0,309938569.0,4275122.0,218545665.0,217461595.0,1084070.0,True,527400164.0,5359192.0,522040972.0,532759356.0,-3961785.0,,,,样本不足,2010-05-10
2010-05-10,333643416.0,327370089.0,6273327.0,228198479.0,226993903.0,1204576.0,True,554363992.0,7477903.0,546886089.0,561841895.0,24845117.0,,,,样本不足,2010-05-11
2010-05-11,356721046.0,350667983.0,6053063.0,239949544.0,238665335.0,1284209.0,True,589333318.0,7337272.0,581996046.0,596670590.0,35109957.0,,,,样本不足,2010-05-12
2010-05-12,382832422.0,376113669.0,6718753.0,240976507.0,239338755.0,1637752.0,True,615452424.0,8356505.0,607095919.0,623808929.0,25099873.0,,,,样本不足,2010-05-13
2010-05-13,401766706.0,393357604.0,8409102.0,241138513.0,239722133.0,1416380.0,True,633079737.0,9825482.0,623254255.0,642905219.0,16158336.0,,,,样本不足,2010-05-14
2010-05-14,422791000.0,415983876.0,6807124.0,249114777.0,245379596.0,3735181.0,True,661363472.0,10542305.0,650821167.0,671905777.0,27566912.0,,,,样本不足,2010-05-17
2010-05-17,477644453.0,473201524.0,4442929.0,259966646.0,257360668.0,2605978.0,True,730562192.0,7048907.0,723513285.0,737611099.0,72692118.0,,,,样本不足,2010-05-18
2010-05-18,472759807.0,467622771.0,5137036.0,282628296.0,276904673.0,5723623.0,True,744527444.0,10860659.0,733666785.0,755388103.0,10153500.0,,,,样本不足,2010-05-19
2010-05-19,481118099.0,475810742.0,5307357.0,292088033.0,285769544.0,6318489.0,True,761580286.0,11625846.0,749954440.0,773206132.0,16287655.0,,,,样本不足,2010-05-20
2010-05-20,495817029.0,486806982.0,9010047.0,308172890.0,301629547.0,6543343.0,True,788436529.0,15553390.0,772883139.0,803989919.0,22928699.0,,,,样本不足,2010-05-21
2010-05-21,512671127.0,503728469.0,8942658.0,320042752.0,313678633.0,6364119.0,True,817407102.0,15306777.0,802100325.0,832713879.0,29217186.0,,,,样本不足,2010-05-24
2010-05-24,548729434.0,534671504.0,14057930.0,380890706.0,374099928.0,6790778.0,True,908771432.0,20848708.0,887922724.0,929620140.0,85822399.0,,,,样本不足,2010-05-25
2010-05-25,572776772.0,562759014.0,10017758.0,382487934.0,374144433.0,8343501.0,True,936903447.0,18361259.0,918542188.0,955264706.0,30619464.0,,,,样本不足,2010-05-26
2010-05-26,575027554.0,565966886.0,9060668.0,,,,False,,,,,,,,,样本不足,2010-05-27
2010-05-27,609717988.0,604281887.0,5436101.0,381380652.0,375593858.0,5786794.0,True,979875745.0,11222895.0,968652850.0,991098640.0,,,,,样本不足,2010-05-28
2010-05-28,637859051.0,633696229.0,4162822.0,390340981.0,384631840.0,5709141.0,True,1018328069.0,9871963.0,1008456106.0,1028200032.0,39803256.0,,,,样本不足,2010-05-31
2010-05-31,640181114.0,629837529.0,10343585.0,402142024.0,396578128.0,5563896.0,True,1026415657.0,15907481.0,1010508176.0,1042323138.0,2052070.0,,,,样本不足,2010-06-01
2010-06-01,652837309.0,639998626.0,12838683.0,414584128.0,408895074.0,5689054.0,True,1048893700.0,18527737.0,1030365963.0,1067421437.0,19857787.0,,,,样本不足,2010-06-02
2010-06-02,665923111.0,653397284.0,12525827.0,420685205.0,413854083.0,6831122.0,True,1067251367.0,19356949.0,1047894418.0,1086608316.0,17528455.0,,,,样本不足,2010-06-03
2010-06-03,689321030.0,675126222.0,14194808.0,447355712.0,442059040.0,5296672.0,True,1117185262.0,19491480.0,1097693782.0,1136676742.0,49799364.0,,,,样本不足,2010-06-04
2010-06-04,695544265.0,680721701.0,14822564.0,456437186.0,450040855.0,6396331.0,True,1130762556.0,21218895.0,1109543661.0,1151981451.0,11849879.0,,,,样本不足,2010-06-07
2010-06-07,692450455.0,685693950.0,6756505.0,453878038.0,446203150.0,7674888.0,True,1131897100.0,14431393.0,1117465707.0,1146328493.0,7922046.0,,,,样本不足,2010-06-08
2010-06-08,702048953.0,697311113.0,4737840.0,442418421.0,435541649.0,6876772.0,True,1132852762.0,11614612.0,1121238150.0,1144467374.0,3772443.0,,,,样本不足,2010-06-09
2010-06-09,794667151.0,785253681.0,9413470.0,452709334.0,444326482.0,8382852.0,True,1229580163.0,17796322.0,1211783841.0,1247376485.0,90545691.0,,,,样本不足,2010-06-10
2010-06-10,800711733.0,793255677.0,7456056.0,453552128.0,446465939.0,7086189.0,True,1239721616.0,14542245.0,1225179371.0,1254263861.0,13395530.0,,,,样本不足,2010-06-11
2010-06-11,789836480.0,782619926.0,7216554.0,462190960.0,455374946.0,6816014.0,True,1237994872.0,14032568.0,1223962304.0,1252027440.0,-1217067.0,,,,样本不足,2010-06-17
2010-06-17,809123172.0,802191743.0,6931429.0,467068311.0,459532221.0,7536090.0,True,1261723964.0,14467519.0,1247256445.0,1276191483.0,23294141.0,,,,样本不足,2010-06-18
2010-06-18,825156746.0,819295645.0,5861101.0,483755792.0,475273875.0,8481917.0,True,1294569520.0,14343018.0,1280226502.0,1308912538.0,32970057.0,,,,样本不足,2010-06-21
2010-06-21,868987588.0,859456754.0,9530834.0,492073176.0,481805448.0,10267728.0,True,1341262202.0,19798562.0,1321463640.0,1361060764.0,41237138.0,,,,样本不足,2010-06-22
2010-06-22,877255268.0,867189284.0,10065984.0,526092555.0,515889234.0,10203321.0,True,1383078518.0,20269305.0,1362809213.0,1403347823.0,41345573.0,,,,样本不足,2010-06-23
2010-06-23,851184728.0,842719148.0,8465580.0,552612418.0,542644846.0,9967572.0,True,1385363994.0,18433152.0,1366930842.0,1403797146.0,4121629.0,,,,样本不足,2010-06-24
2010-06-24,875068810.0,866091036.0,8977774.0,569582257.0,559706984.0,9875273.0,True,1425798020.0,18853047.0,1406944973.0,1444651067.0,40014131.0,,,,样本不足,2010-06-25
2010-06-25,886494816.0,877045659.0,9449157.0,557973783.0,549025366.0,8948417.0,True,1426071025.0,18397574.0,1407673451.0,1444468599.0,728478.0,,,,样本不足,2010-06-28
2010-06-28,915984124.0,907046989.0,8937135.0,575135063.0,566462856.0,8672207.0,True,1473509845.0,17609342.0,1455900503.0,1491119187.0,48227052.0,,,,样本不足,2010-06-29
2010-06-29,910705634.0,901933545.0,8772089.0,563829882.0,559110157.0,4719725.0,True,1461043702.0,13491814.0,1447551888.0,1474535516.0,-8348615.0,,,,样本不足,2010-06-30
2010-06-30,916769013.0,908521076.0,8247937.0,581205442.0,575139300.0,6066142.0,True,1483660376.0,14314079.0,1469346297.0,1497974455.0,21794409.0,,,,样本不足,2010-07-01
2010-07-01,937922231.0,928736463.0,9185768.0,546538812.0,540625168.0,5913644.0,True,1469361631.0,15099412.0,1454262219.0,1484461043.0,-15084078.0,,,,样本不足,2010-07-02
2010-07-02,955852778.0,946500624.0,9352154.0,556540710.0,551250750.0,5289960.0,True,1497751374.0,14642114.0,1483109260.0,1512393488.0,28847041.0,,,,样本不足,2010-07-05
2010-07-05,1044738511.0,1035344028.0,9394483.0,567463862.0,560774965.0,6688897.0,True,1596118993.0,16083380.0,1580035613.0,1612202373.0,96926353.0,,,,样本不足,2010-07-06
2010-07-06,1067081202.0,1057442951.0,9638251.0,606050644.0,597793218.0,8257426.0,True,1655236169.0,17895677.0,1637340492.0,1673131846.0,57304879.0,,,,样本不足,2010-07-07
2010-07-07,1074182319.0,1064383786.0,9798533.0,637813308.0,628490733.0,9322575.0,True,1692874519.0,19121108.0,1673753411.0,1711995627.0,36412919.0,,,,样本不足,2010-07-08
2010-07-08,1112632888.0,1102548838.0,10084050.0,642138667.0,632780278.0,9358389.0,True,1735329116.0,19442439.0,1715886677.0,1754771555.0,42133266.0,,,,样本不足,2010-07-09
2010-07-09,1181649244.0,1170639291.0,11009953.0,639190456.0,628235389.0,10955067.0,True,1798874680.0,21965020.0,1776909660.0,1820839700.0,61022983.0,,,,样本不足,2010-07-12
2010-07-12,1234380297.0,1222983113.0,11397184.0,691082863.0,680375732.0,10707131.0,True,1903358845.0,22104315.0,1881254530.0,1925463160.0,104344870.0,,,,样本不足,2010-07-13
2010-07-13,1323793267.0,1311949508.0,11843759.0,698138368.0,687671829.0,10466539.0,True,1999621337.0,22310298.0,1977311039.0,2021931635.0,96056509.0,,,,样本不足,2010-07-14
2010-07-14,1275542655.0,1263477734.0,12064921.0,728963724.0,718879879.0,10083845.0,True,1982357613.0,22148766.0,1960208847.0,2004506379.0,-17102192.0,,,,样本不足,2010-07-15
2010-07-15,1298604506.0,1287501800.0,11102706.0,735769649.0,725368184.0,10401465.0,True,2012869984.0,21504171.0,1991365813.0,2034374155.0,31156966.0,,,,样本不足,2010-07-16
2010-07-16,1330405870.0,1319305043.0,11100827.0,743874500.0,731981713.0,11892787.0,True,2051286756.0,22993614.0,2028293142.0,2074280370.0,36927329.0,,,,样本不足,2010-07-19
2010-07-19,1315761390.0,1303905018.0,11856372.0,744497164.0,732096533.0,12400631.0,True,2036001551.0,24257003.0,2011744548.0,2060258554.0,-16548594.0,,,,样本不足,2010-07-20
2010-07-20,1452852243.0,1440850708.0,12001535.0,779686103.0,766145268.0,13540835.0,True,2206995976.0,25542370.0,2181453606.0,2232538346.0,169709058.0,,,,样本不足,2010-07-21
2010-07-21,1483082903.0,1472317314.0,10765589.0,788728784.0,775220539.0,13508245.0,True,2247537853.0,24273834.0,2223264019.0,2271811687.0,41810413.0,,,,样本不足,2010-07-22
2010-07-22,1509592299.0,1498641789.0,10950510.0,805044801.0,792302956.0,12741845.0,True,2290944745.0,23692355.0,2267252390.0,2314637100.0,43988371.0,,,,样本不足,2010-07-23
2010-07-23,1550667921.0,1539431335.0,11236586.0,811722730.0,801084471.0,10638259.0,True,2340515806.0,21874845.0,2318640961.0,2362390651.0,51388571.0,,,,样本不足,2010-07-26
2010-07-26,1564563563.0,1551684452.0,12879111.0,853657187.0,841666774.0,11990413.0,True,2393351226.0,24869524.0,2368481702.0,2418220750.0,49840741.0,,,,样本不足,2010-07-27
2010-07-27,1593568939.0,1580807913.0,12761026.0,874177001.0,860895591.0,13281410.0,True,2441703504.0,26042436.0,2415661068.0,2467745940.0,47179366.0,,,,样本不足,2010-07-28
2010-07-28,1595881227.0,1583742413.0,12138814.0,882264837.0,868493098.0,13771739.0,True,2452235511.0,25910553.0,2426324958.0,2478146064.0,10663890.0,,,,样本不足,2010-07-29
2010-07-29,1543870239.0,1531824312.0,12045927.0,939187644.0,925481712.0,13705932.0,True,2457306024.0,25751859.0,2431554165.0,2483057883.0,5229207.0,,,,样本不足,2010-07-30
2010-07-30,1563893820.0,1552855454.0,11038366.0,966664935.0,953931626.0,12733309.0,True,2506787080.0,23771675.0,2483015405.0,2530558755.0,51461240.0,,,,样本不足,2010-08-02
2010-08-02,1651449005.0,1640972044.0,10476961.0,994985561.0,980346775.0,14638786.0,True,2621318819.0,25115747.0,2596203072.0,2646434566.0,113187667.0,,,,样本不足,2010-08-03
2010-08-03,1675464416.0,1664552954.0,10911462.0,1042615338.0,1028481634.0,14133704.0,True,2693034588.0,25045166.0,2667989422.0,2718079754.0,71786350.0,,,,样本不足,2010-08-04
2010-08-04,1718047391.0,1709199891.0,8847500.0,1080844188.0,1067327314.0,13516874.0,True,2776527205.0,22364374.0,2754162831.0,2798891579.0,86173409.0,,,,样本不足,2010-08-05
2010-08-05,1783730011.0,1775576845.0,8153166.0,1101359153.0,1087609968.0,13749185.0,True,2863186813.0,21902351.0,2841284462.0,2885089164.0,87121631.0,,,,样本不足,2010-08-06
2010-08-06,1810364869.0,1802240599.0,8124270.0,1098054868.0,1087242377.0,10812491.0,True,2889482976.0,18936761.0,2870546215.0,2908419737.0,29261753.0,,,,样本不足,2010-08-09
2010-08-09,1850654356.0,1841103737.0,9550619.0,1088816671.0,1077224854.0,11591817.0,True,2918328591.0,21142436.0,2897186155.0,2939471027.0,26639940.0,,,,样本不足,2010-08-10
2010-08-10,1878116591.0,1869121672.0,8994919.0,1071376510.0,1060567296.0,10809214.0,True,2929688968.0,19804133.0,2909884835.0,2949493101.0,12698680.0,,,,样本不足,2010-08-11
2010-08-11,1912592671.0,1903636176.0,8956495.0,1106582012.0,1095124763.0,11457249.0,True,2998760939.0,20413744.0,2978347195.0,3019174683.0,68462360.0,,,,样本不足,2010-08-12
2010-08-12,1927074367.0,1917657100.0,9417267.0,1054545007.0,1042984611.0,11560396.0,True,2960641711.0,20977663.0,2939664048.0,2981619374.0,-38683147.0,,,,样本不足,2010-08-13
2010-08-13,1955007712.0,1946004866.0,9002846.0,1076595099.0,1064903874.0,11691225.0,True,3010908740.0,20694071.0,2990214669.0,3031602811.0,50550621.0,,,,样本不足,2010-08-16
2010-08-16,2020698627.0,2011265809.0,9432818.0,1131773758.0,1119333864.0,12439894.0,True,3130599673.0,21872712.0,3108726961.0,3152472385.0,118512292.0,,,,样本不足,2010-08-17
2010-08-17,2060715951.0,2052174441.0,8541510.0,1140555675.0,1127494632.0,13061043.0,True,3179669073.0,21602553.0,3158066520.0,3201271626.0,49339559.0,,,,样本不足,2010-08-18
2010-08-18,2094547208.0,2085438731.0,9108477.0,1172981668.0,1160315794.0,12665874.0,True,3245754525.0,21774351.0,3223980174.0,3267528876.0,65913654.0,,,,样本不足,2010-08-19
2010-08-19,2122186150.0,2111575425.0,10610725.0,1224253231.0,1211963747.0,12289484.0,True,3323539172.0,22900209.0,3300638963.0,3346439381.0,76658789.0,,,,样本不足,2010-08-20
2010-08-20,2124437624.0,2116441794.0,7995830.0,1231010499.0,1218764546.0,12245953.0,True,3335206340.0,20241783.0,3314964557.0,3355448123.0,14325594.0,,,,样本不足,2010-08-23
2010-08-23,2150102756.0,2141737847.0,8364909.0,1255290309.0,1243716877.0,11573432.0,True,3385454724.0,19938341.0,3365516383.0,3405393065.0,50551826.0,,,,样本不足,2010-08-24
2010-08-24,2223023528.0,2213911577.0,9111951.0,1345431775.0,1330890825.0,14540950.0,True,3544802402.0,23652901.0,3521149501.0,3568455303.0,155633118.0,,,,样本不足,2010-08-25
2010-08-25,2199838398.0,2190791657.0,9046741.0,1379592077.0,1366215317.0,13376760.0,True,3557006974.0,22423501.0,3534583473.0,3579430475.0,13433972.0,,,,样本不足,2010-08-26
2010-08-26,2204143758.0,2194536639.0,9607119.0,1367345033.0,1353180421.0,14164612.0,True,3547717060.0,23771731.0,3523945329.0,3571488791.0,-10638144.0,,,,样本不足,2010-08-27
2010-08-27,2229826026.0,2220473978.0,9352048.0,1405933982.0,1392247190.0,13686792.0,True,3612721168.0,23038840.0,3589682328.0,3635760008.0,65736999.0,,,,样本不足,2010-08-30
2010-08-30,2294084401.0,2285460219.0,8624182.0,1397411911.0,1387403738.0,10008173.0,True,3672863957.0,18632355.0,3654231602.0,3691496312.0,64549274.0,,,,样本不足,2010-08-31
2010-08-31,2317154573.0,2307041382.0,10113191.0,1464160739.0,1452301249.0,11859490.0,True,3759342631.0,21972681.0,3737369950.0,3781315312.0,83138348.0,,,,样本不足,2010-09-01
2010-09-01,2331387611.0,2322415396.0,8972215.0,1529981361.0,1518575360.0,11406001.0,True,3840990756.0,20378216.0,3820612540.0,3861368972.0,83242590.0,,,,样本不足,2010-09-02
2010-09-02,2375135396.0,2367547449.0,7587947.0,1521936459.0,1507920191.0,14016268.0,True,3875467640.0,21604215.0,3853863425.0,3897071855.0,33250885.0,,,,样本不足,2010-09-03
2010-09-03,2353963258.0,2347176762.0,6786496.0,1487434535.0,1473266054.0,14168481.0,True,3820442816.0,20954977.0,3799487839.0,3841397793.0,-54375586.0,,,,样本不足,2010-09-06
2010-09-06,2397099567.0,2387662569.0,9436998.0,1526593772.0,1512382278.0,14211494.0,True,3900044847.0,23648492.0,3876396355.0,3923693339.0,76908516.0,,,,样本不足,2010-09-07
2010-09-07,2422794626.0,2414136562.0,8658064.0,1500317898.0,1484746493.0,15571405.0,True,3898883055.0,24229469.0,3874653586.0,3923112524.0,-1742769.0,,,,样本不足,2010-09-08
2010-09-08,2500020878.0,2493160533.0,6860345.0,1612647061.0,1597965644.0,14681417.0,True,4091126177.0,21541762.0,4069584415.0,4112667939.0,194930829.0,,,,样本不足,2010-09-09
2010-09-09,2574930937.0,2568993058.0,5937879.0,1622234224.0,1610268785.0,11965439.0,True,4179261843.0,17903318.0,4161358525.0,4197165161.0,91774110.0,,,,样本不足,2010-09-10
2010-09-10,2575331282.0,2568640986.0,6690296.0,1677335763.0,1666573375.0,10762388.0,True,4235214361.0,17452684.0,4217761677.0,4252667045.0,56403152.0,,,,样本不足,2010-09-13
2010-09-13,2627935533.0,2621304462.0,6631071.0,1729579944.0,1718421180.0,11158764.0,True,4339725642.0,17789835.0,4321935807.0,4357515477.0,104174130.0,,,,样本不足,2010-09-14
2010-09-14,2624139295.0,2618194471.0,5944824.0,1754361130.0,1743592870.0,10768260.0,True,4361787341.0,16713084.0,4345074257.0,4378500425.0,23138450.0,,,,样本不足,2010-09-15
2010-09-15,2619879016.0,2614204191.0,5674825.0,1745058171.0,1735051571.0,10006600.0,True,4349255762.0,15681425.0,4333574337.0,4364937187.0,-11499920.0,,,,样本不足,2010-09-16
2010-09-16,2637763865.0,2631809132.0,5954733.0,1775942142.0,1764572296.0,11369846.0,True,4396381428.0,17324579.0,4379056849.0,4413706007.0,45482512.0,,,,样本不足,2010-09-17
2010-09-17,2674010993.0,2668066420.0,5944573.0,1774702178.0,1762457469.0,12244709.0,True,4430523889.0,18189282.0,4412334607.0,4448713171.0,33277758.0,,,,样本不足,2010-09-20
2010-09-20,2742346499.0,2736068769.0,6277730.0,1767456329.0,1754309065.0,13147264.0,True,4490377834.0,19424994.0,4470952840.0,4509802828.0,58618233.0,,,,样本不足,2010-09-21
2010-09-21,2730794141.0,2724501690.0,6292451.0,1733319610.0,1720184873.0,13134737.0,True,4444686563.0,19427188.0,4425259375.0,4464113751.0,-45693465.0,,,,样本不足,2010-09-27
2010-09-27,2784269364.0,2778508977.0,5760387.0,1804877229.0,1792150107.0,12727122.0,True,4570659084.0,18487509.0,4552171575.0,4589146593.0,126912200.0,,,,样本不足,2010-09-28
2010-09-28,2801274605.0,2795750305.0,5524300.0,1817632575.0,1804488296.0,13144279.0,True,4600238601.0,18668579.0,4581570022.0,4618907180.0,29398447.0,,,,样本不足,2010-09-29
2010-09-29,2826577530.0,2821582317.0,4995213.0,1828342322.0,1817403444.0,10938878.0,True,4638985761.0,15934091.0,4623051670.0,4654919852.0,41481648.0,,,,样本不足,2010-09-30
2010-09-30,2852666317.0,2846908595.0,5757722.0,1849338450.0,1839014685.0,10323765.0,True,4685923280.0,16081487.0,4669841793.0,4702004767.0,46790123.0,,,,样本不足,2010-10-08
2010-10-08,2887887858.0,2879844623.0,8043235.0,1907672477.0,1895394719.0,12277758.0,True,4775239342.0,20320993.0,4754918349.0,4795560335.0,85076556.0,,,,样本不足,2010-10-11
2010-10-11,2865688465.0,2854342169.0,11346296.0,1890750940.0,1875534913.0,15216027.0,True,4729877082.0,26562323.0,4703314759.0,4756439405.0,-51603590.0,,,,样本不足,2010-10-12
2010-10-12,2923947821.0,2911633870.0,12313951.0,1932541473.0,1917825960.0,14715513.0,True,4829459830.0,27029464.0,4802430366.0,4856489294.0,99115607.0,,,,样本不足,2010-10-13
2010-10-13,2961491130.0,2945491873.0,15999257.0,2050611607.0,2035513003.0,15098604.0,True,4981004876.0,31097861.0,4949907015.0,5012102737.0,147476649.0,,,,样本不足,2010-10-14
2010-10-14,3034969784.0,3012610812.0,22358972.0,1984337119.0,1968346309.0,15990810.0,True,4980957121.0,38349782.0,4942607339.0,5019306903.0,-7299676.0,,,,样本不足,2010-10-15
2010-10-15,3094363614.0,3074262298.0,20101316.0,2084476739.0,2069528823.0,14947916.0,True,5143791121.0,35049232.0,5108741889.0,5178840353.0,166134550.0,,,,样本不足,2010-10-18
2010-10-18,3170291334.0,3152329327.0,17962007.0,2035218591.0,2018128928.0,17089663.0,True,5170458255.0,35051670.0,5135406585.0,5205509925.0,26664696.0,,,,样本不足,2010-10-19
2010-10-19,3307586030.0,3288583583.0,19002447.0,2116064330.0,2097404924.0,18659406.0,True,5385988507.0,37661853.0,5348326654.0,5423650360.0,212920069.0,,,,样本不足,2010-10-20
2010-10-20,3470306812.0,3449163925.0,21142887.0,2255233837.0,2239070137.0,16163700.0,True,5688234062.0,37306587.0,5650927475.0,5725540649.0,302600821.0,,,,样本不足,2010-10-21
2010-10-21,3615330616.0,3596853448.0,18477168.0,2255967899.0,2241262209.0,14705690.0,True,5838115657.0,33182858.0,5804932799.0,5871298515.0,154005324.0,,,,样本不足,2010-10-22
2010-10-22,3770303331.0,3755121466.0,15181865.0,2289831951.0,2276940153.0,12891798.0,True,6032061619.0,28073663.0,6003987956.0,6060135282.0,199055157.0,,,,样本不足,2010-10-25
2010-10-25,3952527515.0,3936580107.0,15947408.0,2445493164.0,2430369313.0,15123851.0,True,6366949420.0,31071259.0,6335878161.0,6398020679.0,331890205.0,,,,样本不足,2010-10-26
2010-10-26,4087926662.0,4071030302.0,16896360.0,2466378544.0,2451047141.0,15331403.0,True,6522077443.0,32227763.0,6489849680.0,6554305206.0,153971519.0,,,,样本不足,2010-10-27
2010-10-27,4283170627.0,4269896802.0,13273825.0,2501569004.0,2487265636.0,14303368.0,True,6757162438.0,27577193.0,6729585245.0,6784739631.0,239735565.0,,,,样本不足,2010-10-28
2010-10-28,4336385852.0,4324880974.0,11504878.0,2586037371.0,2571917893.0,14119478.0,True,6896798867.0,25624356.0,6871174511.0,6922423223.0,141589266.0,,,,样本不足,2010-10-29
2010-10-29,4305461821.0,4296990516.0,8471305.0,2668753667.0,2654075989.0,14677678.0,True,6951066505.0,23148983.0,6927917522.0,6974215488.0,56743011.0,,,,样本不足,2010-11-01
2010-11-01,4351829362.0,4341749551.0,10079811.0,2869096470.0,2852423022.0,16673448.0,True,7194172573.0,26753259.0,7167419314.0,7220925832.0,239501792.0,,,,样本不足,2010-11-02
2010-11-02,4478923918.0,4470409233.0,8514685.0,2735224996.0,2717399835.0,17825161.0,True,7187809068.0,26339846.0,7161469222.0,7214148914.0,-5950092.0,,,,样本不足,2010-11-03
2010-11-03,4589660663.0,4579337355.0,10323308.0,2778269397.0,2756481164.0,21788233.0,True,7335818519.0,32111541.0,7303706978.0,7367930060.0,142237756.0,,,,样本不足,2010-11-04
2010-11-04,4698969955.0,4687431943.0,11538012.0,2897748050.0,2878498243.0,19249807.0,True,7565930186.0,30787819.0,7535142367.0,7596718005.0,231435389.0,,,,样本不足,2010-11-05
2010-11-05,4890856420.0,4878634897.0,12221523.0,2910498733.0,2894608821.0,15889912.0,True,7773243718.0,28111435.0,7745132283.0,7801355153.0,209989916.0,,,,样本不足,2010-11-08
2010-11-08,5218026272.0,5205338554.0,12687718.0,2979438231.0,2963956875.0,15481356.0,True,8169295429.0,28169074.0,8141126355.0,8197464503.0,395994072.0,,,,样本不足,2010-11-09
2010-11-09,5436020599.0,5427122250.0,8898349.0,3023401893.0,3007728218.0,15673675.0,True,8434850468.0,24572024.0,8410278444.0,8459422492.0,269152089.0,,,,样本不足,2010-11-10
2010-11-10,5679192549.0,5669380056.0,9812493.0,3106500577.0,3090735094.0,15765483.0,True,8760115150.0,25577976.0,8734537174.0,8785693126.0,324258730.0,,,,样本不足,2010-11-11
2010-11-11,5781299281.0,5772737492.0,8561789.0,3280118411.0,3262949185.0,17169226.0,True,9035686677.0,25731015.0,9009955662.0,9061417692.0,275418488.0,,,,样本不足,2010-11-12
2010-11-12,5541916140.0,5535208139.0,6708001.0,3178874723.0,3156272675.0,22602048.0,True,8691480814.0,29310049.0,8662170765.0,8720790863.0,-347784897.0,,,,样本不足,2010-11-15
2010-11-15,5782921532.0,5777852641.0,5068891.0,3267675816.0,3256258581.0,11417235.0,True,9034111222.0,16486126.0,9017625096.0,9050597348.0,355454331.0,,,,样本不足,2010-11-16
