date,margin_sh,margin_sz,both_markets_available,margin_total,ma60,ma120,signal_score,signal_text,effective_date
2014-12-02,550541506507.0,296661210521.0,True,847202717028.0,,,,样本不足,2014-12-03
2014-12-03,556844305630.0,299681206490.0,True,856525512120.0,,,,样本不足,2014-12-04
2014-12-04,574681828807.0,306351579308.0,True,881033408115.0,,,,样本不足,2014-12-05
2014-12-05,580518851015.0,307728560698.0,True,888247411713.0,,,,样本不足,2014-12-08
2014-12-08,601682431428.0,314319152354.0,True,916001583782.0,698793074780.5667,,,样本不足,2014-12-09
2014-12-09,610532120616.0,316456508595.0,True,926988629211.0,705206845686.4833,,,样本不足,2014-12-10
2014-12-10,618888520752.0,316914628406.0,True,935803149158.0,711648064671.75,,,样本不足,2014-12-11
2014-12-11,622198802951.0,319257328880.0,True,941456131831.0,718066068361.5667,,,样本不足,2014-12-12
2014-12-12,624005034562.0,319442797436.0,True,943447831998.0,724443661906.2167,,,样本不足,2014-12-15
2014-12-15,633400981226.0,322673736299.0,True,956074717525.0,730879335380.1167,,,样本不足,2014-12-16
2014-12-16,642916218993.0,326131441148.0,True,969047660141.0,737438579154.9,,,样本不足,2014-12-17
2014-12-17,653486622863.0,330546121526.0,True,984032744389.0,744166050073.85,,,样本不足,2014-12-18
2014-12-18,662473333036.0,332572155469.0,True,995045488505.0,751004666126.3,,,样本不足,2014-12-19
2014-12-19,672250507417.0,334760478559.0,True,1007010985976.0,758032166923.7,,,样本不足,2014-12-22
2014-12-22,675742066615.0,335009668905.0,True,1010751735520.0,764962850722.0333,,,样本不足,2014-12-23
2014-12-23,673910770446.0,332668125290.0,True,1006578895736.0,771722487186.6167,,,样本不足,2014-12-24
2014-12-24,671644115711.0,330233898465.0,True,1001878014176.0,778188473003.0834,,,样本不足,2014-12-25
2014-12-25,678050212111.0,329537610559.0,True,1007587822670.0,784600582461.1333,,,样本不足,2014-12-26
2014-12-26,684039085472.0,329422337848.0,True,1013461423320.0,791051883340.0,,,样本不足,2014-12-29
2014-12-29,693164123566.0,331745646618.0,True,1024909770184.0,797742600985.1833,,,样本不足,2014-12-30
2014-12-30,697402337272.0,331257766938.0,True,1028660104210.0,804701420617.6833,,,样本不足,2014-12-31
2014-12-31,696518654282.0,329137557019.0,True,1025656211301.0,811295987739.5834,,,样本不足,2015-01-05
2015-01-05,706134577857.0,331792554502.0,True,1037927132359.0,817915111434.4667,,,样本不足,2015-01-06
2015-01-06,713381634571.0,332612729863.0,True,1045994364434.0,824563797317.5667,,,样本不足,2015-01-07
2015-01-07,721890924605.0,335910845983.0,True,1057801770588.0,831247141123.1333,,,样本不足,2015-01-08
2015-01-08,724112869987.0,336785201639.0,True,1060898071626.0,837872398118.2333,,,样本不足,2015-01-09
2015-01-09,731784141896.0,336172767998.0,True,1067956909894.0,844496730288.9166,,,样本不足,2015-01-12
2015-01-12,740959090637.0,338057394612.0,True,1079016485249.0,851260456853.1167,,,样本不足,2015-01-13
2015-01-13,745863956175.0,339194158157.0,True,1085058114332.0,858120529625.1167,,,样本不足,2015-01-14
2015-01-14,754583185628.0,343086653418.0,True,1097669839046.0,865122824630.9,,,样本不足,2015-01-15
2015-01-15,767444790140.0,345752631568.0,True,1113197421708.0,872325213802.8334,,,样本不足,2015-01-16
2015-01-16,771680146406.0,346723916657.0,True,1118404063063.0,879550480972.35,,,样本不足,2015-01-19
2015-01-19,756054305388.0,342476659864.0,True,1098530965252.0,886342217280.25,,,样本不足,2015-01-20
2015-01-20,754851458471.0,341908174231.0,True,1096759632702.0,893057616386.35,,,样本不足,2015-01-21
2015-01-21,759418451191.0,343123346068.0,True,1102541797259.0,899801554375.8167,,,样本不足,2015-01-22
2015-01-22,766454098395.0,346454515163.0,True,1112908613558.0,906761580965.6,,,样本不足,2015-01-23
2015-01-23,770738615757.0,348100683066.0,True,1118839298823.0,913815581761.8334,,,样本不足,2015-01-26
2015-01-26,776259461616.0,351035727232.0,True,1127295188848.0,920915366131.2833,,,样本不足,2015-01-27
2015-01-27,778537407618.0,352901433040.0,True,1131438840658.0,928066412734.7167,,,样本不足,2015-01-28
2015-01-28,780476213521.0,353905004313.0,True,1134381217834.0,935132762347.6167,,,样本不足,2015-01-29
2015-01-29,781889505929.0,354704896193.0,True,1136594402122.0,942131191379.5834,,,样本不足,2015-01-30
2015-01-30,778018611919.0,353834488264.0,True,1131853100183.0,948958075236.9166,,,样本不足,2015-02-02
2015-02-02,778635538263.0,354317305404.0,True,1132952843667.0,955722316202.95,,,样本不足,2015-02-03
2015-02-03,777867084044.0,354859262528.0,True,1132726346572.0,962468789998.5,,,样本不足,2015-02-04
2015-02-04,778845907499.0,356586771144.0,True,1135432678643.0,969170708248.2667,,,样本不足,2015-02-05
2015-02-05,781921486653.0,359221966097.0,True,1141143452750.0,975885061683.65,,,样本不足,2015-02-06
2015-02-06,782996872989.0,360120620072.0,True,1143117493061.0,982562780754.4,,,样本不足,2015-02-09
2015-02-09,790039631297.0,362627986104.0,True,1152667617401.0,989347999630.3167,,,样本不足,2015-02-10
2015-02-10,801213587203.0,367821906428.0,True,1169035493631.0,996395016839.1333,,,样本不足,2015-02-11
2015-02-11,808487414383.0,370455271314.0,True,1178942685697.0,1003550078095.35,,,样本不足,2015-02-12
2015-02-12,807401266965.0,370431853395.0,True,1177833120360.0,1010633756047.4833,,,样本不足,2015-02-13
2015-02-13,782473439609.0,361646526381.0,True,1144119965990.0,1017100212656.5667,,,样本不足,2015-02-16
2015-02-16,776218445890.0,361420493428.0,True,1137638939318.0,1023406550317.7833,,,样本不足,2015-02-17
2015-02-17,756495469415.0,353995555611.0,True,1110491025026.0,1029206213540.1,,,样本不足,2015-02-25
2015-02-25,774245896609.0,366410677795.0,True,1140656574404.0,1035169445421.1666,,,样本不足,2015-02-26
2015-02-26,782629418000.0,370543784781.0,True,1153173202781.0,1041079572784.9833,,,样本不足,2015-02-27
2015-02-27,784487905746.0,373442489558.0,True,1157930395304.0,1046847825412.6,,,样本不足,2015-03-02
2015-03-02,796611713938.0,381725893911.0,True,1178337607849.0,1052869997305.0333,,,样本不足,2015-03-03
2015-03-03,807758473606.0,389643244089.0,True,1197401717695.0,1059071026874.2333,,,样本不足,2015-03-04
2015-03-04,815053507144.0,395473475326.0,True,1210526982470.0,1065276622012.7667,,,样本不足,2015-03-05
2015-03-05,822998667520.0,401762488073.0,True,1224761155593.0,1071569262655.5167,,,样本不足,2015-03-06
2015-03-06,827821269043.0,404189444398.0,True,1232010713441.0,1077827349344.2,,,样本不足,2015-03-09
2015-03-09,838232737635.0,408596011977.0,True,1246828749612.0,1083923938369.15,,,样本不足,2015-03-10
2015-03-10,851636868472.0,415693567417.0,True,1267330435889.0,1090241988772.0834,,,样本不足,2015-03-11
2015-03-11,866931705754.0,423625315505.0,True,1290557021259.0,1096484579396.7,897638827088.6333,1.0,代理看多：两融余额上行,2015-03-12
2015-03-12,881257885308.0,431766632447.0,True,1313024517755.0,1102918510872.4333,904062678279.4584,1.0,代理看多：两融余额上行,2015-03-13
2015-03-13,883805770564.0,433258274007.0,True,1317064044571.0,1109272859129.3167,910460461900.5333,1.0,代理看多：两融余额上行,2015-03-16
2015-03-16,878385635420.0,432008395408.0,True,1310394030828.0,1115421824112.6,916743946237.0834,1.0,代理看多：两融余额上行,2015-03-17
2015-03-17,885613783585.0,434702773402.0,True,1320316556987.0,1121702969529.0833,923073315717.65,1.0,代理看多：两融余额上行,2015-03-18
2015-03-18,900331681970.0,441308474994.0,True,1341640156964.0,1128129060186.4,929504197783.2583,1.0,代理看多：两融余额上行,2015-03-19
2015-03-19,915892730838.0,447341889300.0,True,1363234620138.0,1134698842853.0166,936068711003.9584,1.0,代理看多：两融余额上行,2015-03-20
2015-03-20,931319591967.0,452278235962.0,True,1383597827929.0,1141358260912.0166,942762155492.9333,1.0,代理看多：两融余额上行,2015-03-23
2015-03-23,940750514761.0,458929773185.0,True,1399680287946.0,1148102174236.0334,949553420181.1666,1.0,代理看多：两融余额上行,2015-03-24
2015-03-24,953547192438.0,467573747812.0,True,1421120940250.0,1155004006807.2666,956518086865.4833,1.0,代理看多：两融余额上行,2015-03-25
2015-03-25,964730006606.0,478015032485.0,True,1442745039091.0,1162203895200.1167,963583372961.075,1.0,代理看多：两融余额上行,2015-03-26
2015-03-26,976288991315.0,482550778896.0,True,1458839770211.0,1169741576441.3667,970732031813.9917,1.0,代理看多：两融余额上行,2015-03-27
2015-03-27,979577760896.0,486645430675.0,True,1466223191571.0,1177480662731.2834,977834567867.1833,1.0,代理看多：两融余额上行,2015-03-30
2015-03-30,992794197945.0,491896105346.0,True,1484690303291.0,1185432370741.6333,985016476601.3833,1.0,代理看多：两融余额上行,2015-03-31
2015-03-31,997522721315.0,496393705984.0,True,1493916427299.0,1193439954141.2834,992245918740.6417,1.0,代理看多：两融余额上行,2015-04-01
2015-04-01,1013080309126.0,505310886455.0,True,1518391195581.0,1201664644564.5667,999703622774.875,1.0,代理看多：两融余额上行,2015-04-02
2015-04-02,1025437988398.0,512859080635.0,True,1538297069033.0,1210158593978.2834,1007430007297.9833,1.0,代理看多：两融余额上行,2015-04-03
2015-04-03,1033978890626.0,519654102796.0,True,1553632993422.0,1218958207013.6333,1015127097376.6083,1.0,代理看多：两融余额上行,2015-04-07
2015-04-07,1055072117678.0,530342135288.0,True,1585414252966.0,1228082992357.0833,1022999051895.775,1.0,代理看多：两融余额上行,2015-04-08
2015-04-08,1069998359607.0,537161798135.0,True,1607160157742.0,1237435755578.8833,1030999776448.225,1.0,代理看多：两融余额上行,2015-04-09
2015-04-09,1087491363326.0,545121903325.0,True,1632613266651.0,1247015947179.9333,1039131544151.5333,1.0,代理看多：两融余额上行,2015-04-10
2015-04-10,1099660568174.0,552399369963.0,True,1652059938137.0,1256868644955.1167,1047370521536.675,1.0,代理看多：两融余额上行,2015-04-13
2015-04-13,1118656945436.0,562205957502.0,True,1680862902938.0,1267083744839.1833,1055790237564.05,1.0,代理看多：两融余额上行,2015-04-14
2015-04-14,1138178793596.0,569797049043.0,True,1707975842639.0,1277566400795.6833,1064413428824.4,1.0,代理看多：两融余额上行,2015-04-15
2015-04-15,1151887817828.0,577992280698.0,True,1729880098526.0,1288313433865.5833,1073216981745.35,1.0,代理看多：两融余额上行,2015-04-16
2015-04-16,1163155391532.0,583037562814.0,True,1746192954346.0,1299122152453.9167,1082122488542.4083,1.0,代理看多：两融余额上行,2015-04-17
2015-04-17,1155198768487.0,578824154168.0,True,1734022922655.0,1309469244136.3667,1090897228969.6,1.0,代理看多：两融余额上行,2015-04-20
2015-04-20,1148956065910.0,576577332320.0,True,1725533398230.0,1319588066389.15,1099569273680.75,1.0,代理看多：两融余额上行,2015-04-21
2015-04-21,1159536321379.0,579498207597.0,True,1739034528976.0,1330263125784.55,1108302671532.4,1.0,代理看多：两融余额上行,2015-04-22
2015-04-22,1179033769072.0,582153677827.0,True,1761187446899.0,1341336922687.8333,1117197269537.0916,1.0,代理看多：两融余额上行,2015-04-23
2015-04-23,1191922116622.0,587077842480.0,True,1778999959102.0,1352611225385.2166,1126206389880.5166,1.0,代理看多：两融余额上行,2015-04-24
2015-04-24,1198268228311.0,591168930503.0,True,1789437158814.0,1363886701139.4834,1135324141052.5417,1.0,代理看多：两融余额上行,2015-04-27
2015-04-27,1216797793118.0,598542256076.0,True,1815340049194.0,1375495046979.0,1144655314370.4167,1.0,代理看多：两融余额上行,2015-04-28
2015-04-28,1221757126117.0,600902388709.0,True,1822659514826.0,1387084452411.9666,1153999909271.625,1.0,代理看多：两融余额上行,2015-04-29
2015-04-29,1227428213029.0,607127921227.0,True,1834556134256.0,1398803073971.9333,1163434743353.325,1.0,代理看多：两融余额上行,2015-04-30
2015-04-30,1230165805554.0,609699672125.0,True,1839865477679.0,1410561144969.35,1172846953658.4834,1.0,代理看多：两融余额上行,2015-05-04
2015-05-04,1247303242257.0,619030383090.0,True,1866333625347.0,1422723465356.4333,1182427328368.0083,1.0,代理看多：两融余额上行,2015-05-05
2015-05-05,1249224468772.0,627133104060.0,True,1876357572832.0,1435131873233.9167,1192044974235.4167,1.0,代理看多：两融余额上行,2015-05-06
2015-05-06,1263521794097.0,633467495417.0,True,1896989289514.0,1447865813998.0334,1201794065100.4917,1.0,代理看多：两融余额上行,2015-05-07
2015-05-07,1269902260550.0,636282264687.0,True,1906184525237.0,1460756783642.45,1211612786820.475,1.0,代理看多：两融余额上行,2015-05-08
2015-05-08,1249921753398.0,632186349082.0,True,1882108102480.0,1473201374039.7334,1221186041144.0,1.0,代理看多：两融余额上行,2015-05-11
2015-05-11,1252340698503.0,637550218641.0,True,1889890917144.0,1485680498446.3,1230782780064.975,1.0,代理看多：两融余额上行,2015-05-12
2015-05-12,1261927469226.0,641460855770.0,True,1903388324996.0,1498351678978.55,1240457229866.475,1.0,代理看多：两融余额上行,2015-05-13
2015-05-13,1270878529255.0,651603131651.0,True,1922481660906.0,1511181913036.9666,1250264956333.6416,1.0,代理看多：两融余额上行,2015-05-14
2015-05-14,1276870124636.0,657866385410.0,True,1934736510046.0,1523943596643.8833,1260169306741.5083,1.0,代理看多：两融余额上行,2015-05-15
2015-05-15,1275124834368.0,661289622334.0,True,1936414456702.0,1536568126160.6333,1270059102127.9917,1.0,代理看多：两融余额上行,2015-05-18
2015-05-18,1283574026562.0,671497771048.0,True,1955071797610.0,1549522104114.8,1280077930081.1416,1.0,代理看多：两融余额上行,2015-05-19
2015-05-19,1299008665849.0,685251980081.0,True,1984260645930.0,1563524448780.4666,1290312330718.5166,1.0,代理看多：两融余额上行,2015-05-20
2015-05-20,1314663137084.0,698351280136.0,True,2013014417220.0,1578114040078.8333,1300760295198.3083,1.0,代理看多：两融余额上行,2015-05-21
2015-05-21,1326102368701.0,706504063593.0,True,2032606432294.0,1593482630199.9666,1311344421870.0334,1.0,代理看多：两融余额上行,2015-05-22
2015-05-22,1319897211667.0,702501696566.0,True,2022398908233.0,1608178335763.7834,1321673890592.475,1.0,代理看多：两融余额上行,2015-05-25
2015-05-25,1325188775272.0,708139099355.0,True,2033327874627.0,1622847580294.55,1331963576539.7666,1.0,代理看多：两融余额上行,2015-05-26
2015-05-26,1336050187048.0,716615803910.0,True,2052665990958.0,1637759840222.1167,1342303832817.3584,1.0,代理看多：两融余额上行,2015-05-27
2015-05-27,1343415482686.0,721618005105.0,True,2065033487791.0,1652538104887.8167,1352704051096.425,1.0,代理看多：两融余额上行,2015-05-28
2015-05-28,1350889812844.0,724850908453.0,True,2075740721297.0,1667177088281.1833,1363124057577.7083,1.0,代理看多：两融余额上行,2015-05-29
2015-05-29,1353262686363.0,726284387059.0,True,2079547073422.0,1681660756463.7166,1373468689238.2417,1.0,代理看多：两融余额上行,2015-06-01
2015-06-01,1372365612978.0,735863524401.0,True,2108229137379.0,1696385222826.8167,1383977242741.1667,1.0,代理看多：两融余额上行,2015-06-02
2015-06-02,1392922728354.0,745097213528.0,True,2138019941882.0,1711485376634.1667,1394656362989.1833,1.0,代理看多：两融余额上行,2015-06-03
2015-06-03,1407822026674.0,749943622250.0,True,2157765648924.0,1726667658289.3667,1405295798329.2583,1.0,代理看多：两融余额上行,2015-06-04
2015-06-04,1417195320125.0,755139587667.0,True,2172334907792.0,1741751066154.4167,1415996527463.25,1.0,代理看多：两融余额上行,2015-06-05
2015-06-05,1417807459274.0,751187676181.0,True,2168995135455.0,1756391701391.0166,1426438140393.8584,1.0,代理看多：两融余额上行,2015-06-08
2015-06-08,1425221804103.0,749608249595.0,True,2174830053698.0,1770755126990.0667,1436836818931.25,1.0,代理看多：两融余额上行,2015-06-09
2015-06-09,1434494425513.0,751619521274.0,True,2186113946787.0,1785239292027.0,1447256075578.1584,1.0,代理看多：两融余额上行,2015-06-10
2015-06-10,1442876349838.0,758148481818.0,True,2201024831656.0,1800083138707.4666,1457752481410.0334,1.0,代理看多：两融余额上行,2015-06-11
2015-06-11,1449912879795.0,765257831673.0,True,2215170711468.0,1814997374615.4834,1468350172072.2834,1.0,代理看多：两融余额上行,2015-06-12
2015-06-12,1459597851077.0,770406192794.0,True,2230004043871.0,1829803439397.2666,1478966249791.8333,1.0,代理看多：两融余额上行,2015-06-15
2015-06-15,1466450532965.0,774264945160.0,True,2240715478125.0,1844428120363.7166,1489563481608.3667,1.0,代理看多：两融余额上行,2015-06-16
2015-06-16,1468961630181.0,778166949399.0,True,2247128579580.0,1858820299557.9,1500089280234.9583,1.0,代理看多：两融余额上行,2015-06-17
2015-06-17,1479515319492.0,782538322576.0,True,2262053642068.0,1873193188793.2666,1510647681514.65,1.0,代理看多：两融余额上行,2015-06-18
2015-06-18,1486914350508.0,786120910507.0,True,2273035261015.0,1887391760806.0166,1521197883806.6416,1.0,代理看多：两融余额上行,2015-06-19
2015-06-19,1482356061354.0,783619014475.0,True,2265975075829.0,1901112261418.3167,1531658078309.2166,1.0,代理看多：两融余额上行,2015-06-23
2015-06-23,1472108159845.0,779833545160.0,True,2251941705005.0,1914330626998.2166,1542036101719.7917,1.0,代理看多：两融余额上行,2015-06-24
2015-06-24,1443842059289.0,768883793752.0,True,2212725853041.0,1926772338022.7166,1552126500377.0,1.0,代理看多：两融余额上行,2015-06-25
2015-06-25,1427325829536.0,760895698151.0,True,2188221527687.0,1938497858429.3167,1561965114585.475,1.0,代理看多：两融余额上行,2015-06-26
2015-06-26,1390097043023.0,740421365992.0,True,2130518409015.0,1949107891457.9167,1571273922799.6,1.0,代理看多：两融余额上行,2015-06-29
2015-06-29,1363291540148.0,725274687770.0,True,2088566227918.0,1958610808663.5334,1580137726614.05,1.0,代理看多：两融余额上行,2015-06-30
2015-06-30,1338466326051.0,710920091361.0,True,2049386417412.0,1967128964469.85,1588643779224.0667,1.0,代理看多：两融余额上行,2015-07-01
2015-07-01,1331850620278.0,703439487366.0,True,2035290107644.0,1975156583040.2166,1597057395026.925,1.0,代理看多：两融余额上行,2015-07-02
2015-07-02,1296336790265.0,687304272648.0,True,1983641062913.0,1981793696539.3333,1604938344448.2083,1.0,代理看多：两融余额上行,2015-07-03
2015-07-03,1246922743255.0,662925556554.0,True,1909848299809.0,1986838498907.1167,1612137127243.0,1.0,代理看多：两融余额上行,2015-07-06
2015-07-06,1153323711643.0,620140922080.0,True,1773464633723.0,1989186021691.65,1618100984435.7917,1.0,代理看多：两融余额上行,2015-07-07
2015-07-07,1054955618571.0,573915586435.0,True,1628871205006.0,1988799542806.1333,1622834093880.625,1.0,代理看多：两融余额上行,2015-07-08
2015-07-08,942491518785.0,516095865443.0,True,1458587384228.0,1985094950827.6333,1626089347833.4084,1.0,代理看多：两融余额上行,2015-07-09
2015-07-09,929542158109.0,511034992407.0,True,1440577150516.0,1980638305958.9167,1629102353377.3,1.0,代理看多：两融余额上行,2015-07-10
2015-07-10,934069726009.0,506902107836.0,True,1440971833845.0,1975823168214.2334,1632068301039.9084,1.0,代理看多：两融余额上行,2015-07-13
2015-07-13,936128415608.0,503685749912.0,True,1439814165520.0,1970716855067.1333,1634919503760.525,1.0,代理看多：两融余额上行,2015-07-14
2015-07-14,938590348586.0,503144544172.0,True,1441734892758.0,1965845387902.1833,1637657316019.275,1.0,代理看多：两融余额上行,2015-07-15
2015-07-15,922359491019.0,500271107550.0,True,1422630598569.0,1960797007907.8333,1640192537148.4917,1.0,代理看多：两融余额上行,2015-07-16
2015-07-16,920170867894.0,501175739124.0,True,1421346607018.0,1955502209208.5334,1642882667496.5417,1.0,代理看多：两融余额上行,2015-07-17
2015-07-17,923161673969.0,505232417752.0,True,1428394091721.0,1949955653288.9,1645646287988.3667,1.0,代理看多：两融余额上行,2015-07-20
2015-07-20,923541942355.0,503474776723.0,True,1427016719078.0,1944089265955.1667,1648350245670.1917,1.0,代理看多：两融余额上行,2015-07-21
2015-07-21,930950747413.0,505135681463.0,True,1436086428876.0,1938200087122.8667,1651043394131.175,1.0,代理看多：两融余额上行,2015-07-22
2015-07-22,931242599384.0,508647926151.0,True,1439890525535.0,1931942595061.8833,1653718821020.4417,1.0,代理看多：两融余额上行,2015-07-23
2015-07-23,943632607517.0,515188977021.0,True,1458821584538.0,1925878629557.0833,1656481540984.525,1.0,代理看多：两融余额上行,2015-07-24
2015-07-24,943165214801.0,514720307944.0,True,1457885522745.0,1919600786031.9,1659201930001.9167,1.0,代理看多：两融余额上行,2015-07-27
2015-07-27,921514102577.0,508557541347.0,True,1430071643924.0,1912770888802.65,1661666016886.0,1.0,代理看多：两融余额上行,2015-07-28
2015-07-28,889503805016.0,492790849896.0,True,1382294654912.0,1904703572628.7334,1663713518992.5833,1.0,代理看多：两融余额上行,2015-07-29
2015-07-29,883937443529.0,488458128192.0,True,1372395571721.0,1896304205943.55,1665718039588.7334,1.0,代理看多：两融余额上行,2015-07-30
2015-07-30,883893891162.0,487257277797.0,True,1371151168959.0,1887540237267.6333,1667703025632.8333,1.0,代理看多：两融余额上行,2015-07-31
2015-07-31,862203011973.0,476454502488.0,True,1338657514461.0,1878081453754.7,1669419118698.575,1.0,代理看多：两融余额上行,2015-08-03
2015-08-03,834966880095.0,462323197495.0,True,1297290077590.0,1868334486673.2,1670767930356.4666,1.0,代理看多：两融余额上行,2015-08-04
2015-08-04,844719210385.0,468294550794.0,True,1313013761179.0,1858719867407.1167,1672200182926.7083,1.0,代理看多：两融余额上行,2015-08-05
2015-08-05,844812793371.0,467798104547.0,True,1312610897918.0,1848873576955.8167,1673612627967.1833,1.0,代理看多：两融余额上行,2015-08-06
2015-08-06,842292220483.0,466513173656.0,True,1308805394139.0,1838645639176.3667,1674913776106.6667,1.0,代理看多：两融余额上行,2015-08-07
2015-08-07,847778233071.0,469555140622.0,True,1317333373693.0,1828355586903.8167,1676149591773.85,1.0,代理看多：两融余额上行,2015-08-10
2015-08-10,863609971167.0,476933282430.0,True,1340543253597.0,1818424400185.4,1677496263173.0166,1.0,代理看多：两融余额上行,2015-08-11
2015-08-11,872389433398.0,481966424362.0,True,1354355857760.0,1808412467854.5667,1678967285984.6833,1.0,代理看多：两融余额上行,2015-08-12
2015-08-12,876197029584.0,482784084941.0,True,1358981114525.0,1797991142331.15,1680757795555.8083,1.0,代理看多：两融余额上行,2015-08-13
2015-08-13,885125858870.0,487599379274.0,True,1372725238144.0,1787319656013.2166,1682716848046.025,1.0,代理看多：两融余额上行,2015-08-14
2015-08-14,888324093764.0,489662589581.0,True,1377986683345.0,1776409326864.0667,1684945978532.0166,1.0,代理看多：两融余额上行,2015-08-17
2015-08-17,896990230044.0,495801432032.0,True,1392791662076.0,1765915872761.45,1687047104262.6167,1.0,代理看多：两融余额上行,2015-08-18
2015-08-18,882433687126.0,489918258663.0,True,1372351945789.0,1754899607280.8167,1688873593787.6833,1.0,代理看多：两融余额上行,2015-08-19
2015-08-19,877810122200.0,487550487574.0,True,1365360609774.0,1743444517594.4167,1690602178908.2666,1.0,代理看多：两融余额上行,2015-08-20
2015-08-20,871586509989.0,485747365011.0,True,1357333875000.0,1731649524047.9,1692093814467.8584,1.0,代理看多：两融余额上行,2015-08-21
2015-08-21,850826086233.0,476104792376.0,True,1326930878609.0,1719169360003.1,1693173224142.1416,1.0,代理看多：两融余额上行,2015-08-24
2015-08-24,797947921527.0,450478866449.0,True,1248426787976.0,1705317355245.6667,1693489055854.6917,1.0,代理看多：两融余额上行,2015-08-25
2015-08-25,742407908221.0,420512889577.0,True,1162920797798.0,1689562216252.65,1692973719539.7334,-1.0,代理看空：两融余额下行,2015-08-26
2015-08-26,708465031507.0,402175638358.0,True,1110640669865.0,1672439228385.7,1691962302509.9333,-1.0,代理看空：两融余额下行,2015-08-27
2015-08-27,687146977507.0,390425000648.0,True,1077571978155.0,1654436000539.55,1690551829414.4583,-1.0,代理看空：两融余额下行,2015-08-28
2015-08-28,685325324628.0,390055243364.0,True,1075380567992.0,1636153428209.55,1688952247181.9834,-1.0,代理看空：两融余额下行,2015-08-31
2015-08-31,675440104531.0,383760433892.0,True,1059200538423.0,1617656851592.35,1687024276491.6833,-1.0,代理看空：两融余额下行,2015-09-01
2015-09-01,645076832339.0,370307266881.0,True,1015384099220.0,1598332752351.05,1684543939670.5583,-1.0,代理看空：两融余额下行,2015-09-02
2015-09-02,608483856965.0,353777648338.0,True,962261505303.0,1577935211659.65,1681587251843.325,-1.0,代理看空：两融余额下行,2015-09-07
2015-09-07,618053148990.0,360417503435.0,True,978470652425.0,1557559308672.4666,1678821223689.9666,-1.0,代理看空：两融余额下行,2015-09-08
2015-09-08,615620517843.0,360540783090.0,True,976161300933.0,1536909151830.2166,1675953263222.85,-1.0,代理看空：两融余额下行,2015-09-09
2015-09-09,624592628482.0,365971745086.0,True,990564373568.0,1516251823991.8333,1673027631694.55,-1.0,代理看空：两融余额下行,2015-09-10
2015-09-10,622165096784.0,365250850771.0,True,987415947555.0,1495363498482.3333,1669895809423.025,-1.0,代理看空：两融余额下行,2015-09-11
2015-09-11,621002441190.0,363919017265.0,True,984921458455.0,1474326713130.25,1666573506344.075,-1.0,代理看空：两融余额下行,2015-09-14
2015-09-14,602028231672.0,354395120285.0,True,956423351957.0,1452566208295.0667,1662879698544.1667,-1.0,代理看空：两融余额下行,2015-09-15
2015-09-15,589151238339.0,346451919463.0,True,935603157802.0,1430275673241.5166,1658833717023.7666,-1.0,代理看空：两融余额下行,2015-09-16
2015-09-16,590253865234.0,347905843078.0,True,938159708312.0,1408145417116.2334,1654628839267.275,-1.0,代理看空：两融余额下行,2015-09-17
2015-09-17,592481006296.0,348768860935.0,True,941249867231.0,1386300553153.3333,1650315590075.775,-1.0,代理看空：两融余额下行,2015-09-18
2015-09-18,590955078114.0,348155877653.0,True,939110955767.0,1365073638198.7666,1645922988110.7417,-1.0,代理看空：两融余额下行,2015-09-21
2015-09-21,591670545844.0,349164802233.0,True,940835348077.0,1344283868538.6,1641390863483.9583,-1.0,代理看空：两融余额下行,2015-09-22
2015-09-22,592187764498.0,349250085299.0,True,941437849797.0,1324465859218.3,1636786875338.1084,-1.0,代理看空：两融余额下行,2015-09-23
2015-09-23,590177009645.0,349734035702.0,True,939911045347.0,1305321606175.45,1631966207419.4917,-1.0,代理看空：两融余额下行,2015-09-24
2015-09-24,590111290663.0,350030376330.0,True,940141666993.0,1286834193668.4666,1626981579069.1584,-1.0,代理看空：两融余额下行,2015-09-25
2015-09-25,581167962765.0,346392515434.0,True,927560478199.0,1268372033177.7166,1621764308108.9666,-1.0,代理看空：两融余额下行,2015-09-28
2015-09-28,580174290665.0,348527047007.0,True,928701337672.0,1250789704423.7,1616291700481.5166,-1.0,代理看空：两融余额下行,2015-09-29
2015-09-29,575376203839.0,345700165360.0,True,921076369199.0,1234310172246.8667,1610574335576.9917,-1.0,代理看空：两融余额下行,2015-09-30
2015-09-30,566978456371.0,339730766065.0,True,906709222436.0,1219864248725.4167,1604525135208.5334,-1.0,代理看空：两融余额下行,2015-10-08
2015-10-08,575434000279.0,346971851719.0,True,922405851998.0,1208089826175.2834,1598444684490.7083,-1.0,代理看空：两融余额下行,2015-10-09
2015-10-09,575856537247.0,347907691298.0,True,923764228545.0,1199176106913.9,1592135528870.7666,-1.0,代理看空：两融余额下行,2015-10-12
2015-10-12,592888872759.0,355089237484.0,True,947978110243.0,1190966122909.35,1585802214434.1333,-1.0,代理看空：两融余额下行,2015-10-13
2015-10-13,594410596360.0,357987284079.0,True,952397880439.0,1182823223685.9167,1579323195950.075,-1.0,代理看空：两融余额下行,2015-10-14
2015-10-14,597514898442.0,360271736627.0,True,957786635069.0,1174789431511.7334,1572753143289.4333,-1.0,代理看空：两融余额下行,2015-10-15
2015-10-15,602950543426.0,366121805335.0,True,969072348761.0,1166911722445.1167,1566378555173.65,-1.0,代理看空：两融余额下行,2015-10-16
