date,vix_proxy,ma5,ma20,ma60,q10,q25,q50,q75,q90,signal
2015-02-09,28.63,,,,,,,,,正常
2015-02-09,28.63,,,,,,,,,正常
2015-02-10,28.75,,,,,,,,,正常
2015-02-10,28.75,,,,,,,,,正常
2015-02-11,26.44,27.94,,,,,,,,正常
2015-02-11,26.44,27.939999999999998,,,,,,,,正常
2015-02-12,25.8,27.405,,,,,,,,正常
2015-02-12,25.8,27.405,,,,,,,,正常
2015-02-13,23.41,26.606,26.606,,,,,,,正常
2015-02-13,23.41,26.606,26.606,,,,,,,正常
2015-02-16,23.71,25.622000000000003,26.123333333333335,,,,,,,正常
2015-02-16,23.71,25.622000000000003,26.12333333333333,,,,,,,正常
2015-02-17,24.3,24.732000000000003,25.86285714285714,,,,,,,正常
2015-02-17,24.3,24.732000000000003,25.86285714285714,,,,,,,正常
2015-02-25,26.33,24.71,25.92125,,,,,,,正常
2015-02-25,26.33,24.71,25.92125,,,,,,,正常
2015-02-26,26.1,24.77,25.941111111111113,,,,,,,正常
2015-02-26,26.1,24.77,25.94111111111112,,,,,,,正常
2015-02-27,27.04,25.496000000000002,26.051,,,,,,,正常
2015-02-27,27.04,25.496,26.051,,,,,,,正常
2015-03-02,28.05,26.363999999999997,26.232727272727274,,,,,,,正常
2015-03-02,28.05,26.364,26.232727272727274,,,,,,,正常
2015-03-03,28.45,27.194,26.4175,,,,,,,正常
2015-03-03,28.45,27.194,26.4175,,,,,,,正常
2015-03-04,27.68,27.464,26.514615384615382,,,,,,,正常
2015-03-04,27.68,27.464,26.514615384615386,,,,,,,正常
2015-03-05,26.67,27.578000000000003,26.525714285714287,,,,,,,正常
2015-03-05,26.67,27.578000000000003,26.525714285714287,,,,,,,正常
2015-03-06,26.47,27.464,26.522,,,,,,,正常
2015-03-06,26.47,27.464,26.522,,,,,,,正常
2015-03-09,27.22,27.298000000000002,26.565625,,,,,,,正常
2015-03-09,27.22,27.298,26.565625,,,,,,,正常
2015-03-10,26.22,26.852,26.545294117647057,,,,,,,正常
2015-03-10,26.22,26.851999999999997,26.545294117647057,,,,,,,正常
2015-03-11,25.86,26.488,26.50722222222222,,,,,,,正常
2015-03-11,25.86,26.488,26.50722222222222,,,,,,,正常
2015-03-12,25.93,26.34,26.47684210526316,,,,,,,正常
2015-03-12,25.93,26.339999999999996,26.47684210526316,,,,,,,正常
2015-03-13,25.01,26.048,26.4035,26.4035,,,,,,正常
2015-03-13,25.01,26.048000000000002,26.4035,26.4035,,,,,,正常
2015-03-16,25.2,25.644,26.232,26.346190476190475,,,,,,正常
2015-03-16,25.2,25.644,26.232,26.346190476190475,,,,,,正常
2015-03-17,25.25,25.45,26.057,26.296363636363637,,,,,,正常
2015-03-17,25.25,25.45,26.057,26.29636363636364,,,,,,正常
2015-03-18,25.14,25.306,25.992,26.246086956521737,,,,,,正常
2015-03-18,25.14,25.306,25.992,26.246086956521737,,,,,,正常
2015-03-19,27.3,25.580000000000002,26.067,26.290000000000003,,,,,,正常
2015-03-19,27.3,25.58,26.067,26.290000000000003,,,,,,正常
2015-03-20,26.47,25.872000000000003,26.22,26.2972,,,,,,正常
2015-03-20,26.47,25.872000000000003,26.22,26.297199999999997,,,,,,正常
2015-03-23,28.76,26.584000000000003,26.472500000000004,26.39192307692308,,,,,,正常
2015-03-23,28.76,26.584000000000003,26.472500000000004,26.391923076923078,,,,,,正常
2015-03-24,30.67,27.668,26.791,26.55037037037037,,,,,,正常
2015-03-24,30.67,27.668,26.790999999999997,26.55037037037037,,,,,,正常
2015-03-25,30.16,28.672000000000004,26.982499999999998,26.679285714285715,,,,,,正常
2015-03-25,30.16,28.672000000000004,26.9825,26.679285714285715,,,,,,正常
2015-03-26,29.06,29.024,27.1305,26.76137931034483,,,,,,正常
2015-03-26,29.06,29.024,27.1305,26.76137931034483,,,,,,正常
2015-03-27,29.28,29.586,27.2425,26.845333333333333,,,,,,正常
2015-03-27,29.28,29.586000000000002,27.2425,26.845333333333333,,,,,,正常
2015-03-30,27.87,29.408000000000005,27.2335,26.878387096774194,,,,,,正常
2015-03-30,27.87,29.408000000000005,27.2335,26.8783870967742,,,,,,正常
2015-03-31,30.09,29.292,27.315500000000004,26.97875,,,,,,正常
2015-03-31,30.09,29.292,27.315500000000004,26.97875,,,,,,正常
2015-04-01,30.36,29.332,27.449499999999997,27.08121212121212,,,,,,正常
2015-04-01,30.36,29.332,27.449499999999993,27.08121212121212,,,,,,正常
2015-04-02,31.77,29.874000000000002,27.704500000000003,27.219117647058823,,,,,,正常
2015-04-02,31.77,29.874,27.704500000000003,27.219117647058823,,,,,,正常
2015-04-03,31.17,30.252,27.9395,27.332,,,,,,正常
2015-04-03,31.17,30.252,27.9395,27.332,,,,,,正常
2015-04-07,29.51,30.580000000000002,28.054000000000002,27.3925,,,,,,正常
2015-04-07,29.51,30.58,28.054,27.3925,,,,,,正常
2015-04-08,31.98,30.958,28.342,27.516486486486485,,,,,,正常
2015-04-08,31.98,30.958,28.342000000000002,27.516486486486485,,,,,,正常
2015-04-09,35.06,31.898000000000003,28.802,27.715000000000003,,,,,,正常
2015-04-09,35.06,31.898000000000003,28.802,27.715000000000003,,,,,,正常
2015-04-10,33.41,32.226,29.176000000000005,27.861025641025638,,,,,,正常
2015-04-10,33.41,32.226,29.176000000000005,27.86102564102564,,,,,,正常
2015-04-13,36.86,33.364,29.7685,28.086,,,,,,正常
2015-04-13,36.86,33.364,29.7685,28.086000000000002,,,,,,正常
2015-04-14,40.15,35.492,30.516000000000002,28.380243902439023,,,,,,正常
2015-04-14,40.15,35.492,30.516,28.380243902439023,,,,,,正常
2015-04-15,40.13,37.122,31.26,28.66,,,,,,正常
2015-04-15,40.13,37.122,31.26,28.66,,,,,,正常
2015-04-16,37.36,37.582,31.871,28.862325581395343,,,,,,正常
2015-04-16,37.36,37.582,31.871000000000002,28.862325581395346,,,,,,正常
2015-04-17,41.57,39.214,32.5845,29.151136363636365,,,,,,正常
2015-04-17,41.57,39.214,32.5845,29.151136363636365,,,,,,正常
2015-04-20,47.75,41.392,33.6485,29.564444444444447,,,,,,正常
2015-04-20,47.75,41.391999999999996,33.6485,29.564444444444447,,,,,,正常
2015-04-21,46.9,42.742,34.555499999999995,29.941304347826087,,,,,,正常
2015-04-21,46.9,42.742000000000004,34.555499999999995,29.941304347826087,,,,,,正常
2015-04-22,44.28,43.572,35.236000000000004,30.246382978723403,,,,,,正常
2015-04-22,44.28,43.571999999999996,35.236000000000004,30.246382978723403,,,,,,正常
2015-04-23,44.72,45.044,35.964,30.547916666666666,,,,,,正常
2015-04-23,44.72,45.044,35.964,30.547916666666666,,,,,,正常
2015-04-24,45.65,45.86,36.7935,30.856122448979594,,,,,,正常
2015-04-24,45.65,45.86,36.7935,30.8561224489796,,,,,,正常
2015-04-27,44.88,45.286,37.5735,31.136599999999998,,,,,,正常
2015-04-27,44.88,45.286,37.5735,31.1366,,,,,,正常
2015-04-28,46.59,45.224000000000004,38.509499999999996,31.439607843137257,,,,,,正常
2015-04-28,46.59,45.224,38.5095,31.439607843137257,,,,,,正常
2015-04-29,46.61,45.690000000000005,39.335499999999996,31.731346153846154,,,,,,正常
2015-04-29,46.61,45.690000000000005,39.3355,31.73134615384616,,,,,,正常
2015-04-30,46.55,46.056,40.145,32.010943396226416,,,,,,正常
2015-04-30,46.55,46.056,40.145,32.010943396226416,,,,,,正常
2015-05-04,46.13,46.152,40.863,32.27240740740741,,,,,,正常
2015-05-04,46.13,46.152,40.863,32.27240740740741,,,,,,正常
2015-05-05,45.46,46.268,41.5775,32.51218181818182,,,,,,正常
2015-05-05,45.46,46.268,41.5775,32.51218181818182,,,,,,正常
2015-05-06,45.55,46.06,42.3795,32.745,,,,,,正常
2015-05-06,45.55,46.06,42.3795,32.745,,,,,,正常
2015-05-07,46.78,46.094,43.1195,32.99122807017544,,,,,,正常
2015-05-07,46.78,46.094,43.1195,32.99122807017544,,,,,,正常
2015-05-08,44.97,45.778000000000006,43.615,33.197758620689655,,,,,,正常
2015-05-08,44.97,45.778000000000006,43.615,33.197758620689655,,,,,,正常
2015-05-11,45.78,45.708,44.2335,33.41101694915254,,,,,,正常
2015-05-11,45.78,45.708,44.2335,33.41101694915254,,,,,,正常
2015-05-12,45.97,45.81,44.689,33.620333333333335,,,,,,正常
2015-05-12,45.97,45.81,44.689,33.620333333333335,,,,,,正常
2015-05-13,46.03,45.906,44.983,33.910333333333334,,,,,,正常
2015-05-13,46.03,45.906,44.983,33.910333333333334,,,,,,正常
2015-05-14,44.96,45.542,45.2245,34.1805,,,,,,正常
2015-05-14,44.96,45.541999999999994,45.2245,34.1805,,,,,,正常
2015-05-15,41.44,44.836,45.4285,34.4305,,,,,,正常
2015-05-15,41.44,44.836,45.4285,34.4305,,,,,,正常
2015-05-18,37.48,43.176,45.224,34.62516666666667,,,,,,正常
2015-05-18,37.48,43.176,45.224000000000004,34.62516666666667,,,,,,正常
2015-05-19,37.28,41.438,44.7005,34.856333333333325,,,,,,正常
2015-05-19,37.28,41.438,44.7005,34.856333333333325,,,,,,正常
2015-05-20,41.52,40.536,44.43150000000001,35.15316666666667,,,,,,正常
2015-05-20,41.52,40.536,44.43150000000001,35.15316666666667,,,,,,正常
2015-05-21,42.05,39.954,44.32,35.449,,,,,,正常
2015-05-21,42.05,39.954,44.32,35.449,,,,,,正常
2015-05-22,43.01,40.268,44.2345,35.727,,,,,,正常
2015-05-22,43.01,40.267999999999994,44.234500000000004,35.727,,,,,,正常
2015-05-25,45.8,41.932,44.242,36.05533333333334,,,,,,正常
2015-05-25,45.8,41.932,44.242,36.05533333333334,,,,,,正常
2015-05-26,45.81,43.638,44.2885,36.36816666666666,,,,,,正常
2015-05-26,45.81,43.638,44.2885,36.36816666666666,,,,,,正常
2015-05-27,46.91,44.716,44.304500000000004,36.682500000000005,,,,,,正常
2015-05-27,46.91,44.716,44.3045,36.682500000000005,,,,,,正常
2015-05-28,46.63,45.632,44.3055,36.985499999999995,,,,,,正常
2015-05-28,46.63,45.632,44.3055,36.9855,,,,,,正常
2015-05-29,47.29,46.488,44.342499999999994,37.31233333333333,,,,,,正常
2015-05-29,47.29,46.488,44.3425,37.31233333333333,,,,,,正常
2015-06-01,47.22,46.772,44.397,37.654833333333336,,,,,,正常
2015-06-01,47.22,46.772,44.397,37.654833333333336,,,,,,正常
2015-06-02,47.61,47.132,44.5045,38.00716666666667,,,,,,正常
2015-06-02,47.61,47.132,44.5045,38.00716666666667,,,,,,正常
2015-06-03,47.9,47.33,44.622,38.351833333333325,,,,,,正常
2015-06-03,47.9,47.33,44.622,38.351833333333325,,,,,,正常
2015-06-04,46.57,47.318,44.6115,38.691,,,,,,正常
2015-06-04,46.57,47.318,44.6115,38.691,,,,,,正常
2015-06-05,46.6,47.18,44.693,39.03666666666666,,,,,,正常
2015-06-05,46.6,47.18,44.693,39.03666666666666,,,,,,正常
2015-06-08,43.66,46.468,44.587,39.332166666666666,,,,,,正常
2015-06-08,43.66,46.468,44.587,39.332166666666666,,,,,,正常
2015-06-09,47.55,46.455999999999996,44.666,39.70783333333333,,,,,,正常
2015-06-09,47.55,46.456,44.666,39.70783333333333,,,,,,正常
2015-06-10,48.07,46.49,44.768,40.089000000000006,,,,,,正常
2015-06-10,48.07,46.49,44.768,40.089000000000006,,,,,,正常
2015-06-11,49.74,47.124,45.007,40.497166666666665,,,,,,正常
2015-06-11,49.74,47.124,45.007,40.497166666666665,,,,,,正常
2015-06-12,49.76,47.756,45.423,40.907500000000006,,,,,,正常
2015-06-12,49.76,47.756,45.423,40.907500000000006,,,,,,正常
2015-06-15,48.06,48.636,45.952,41.2535,,,,,,正常
2015-06-15,48.06,48.636,45.952,41.2535,,,,,,正常
2015-06-16,47.27,48.58,46.4515,41.600166666666674,,,,,,正常
2015-06-16,47.27,48.58,46.451499999999996,41.600166666666674,,,,,,正常
2015-06-17,47.31,48.428,46.741,41.90933333333333,,,,,,正常
2015-06-17,47.31,48.428,46.741,41.90933333333333,,,,,,正常
2015-06-18,47.08,47.896,46.9925,42.18283333333333,,,,,,正常
2015-06-18,47.08,47.896,46.9925,42.18283333333333,,,,,,正常
2015-06-19,46.9,47.324,47.187,42.46183333333333,,,,,,正常
2015-06-19,46.9,47.324,47.187,42.46183333333333,,,,,,正常
2015-06-23,51.17,47.946,47.4555,42.830333333333336,,,,,,正常
2015-06-23,51.17,47.946,47.4555,42.830333333333336,,,,,,正常
2015-06-24,52.05,48.902,47.7675,43.20983333333333,,,,,,正常
2015-06-24,52.05,48.902,47.7675,43.20983333333333,,,,,,正常
2015-06-25,47.42,48.92399999999999,47.793,43.53566666666666,,,,,,正常
2015-06-25,47.42,48.92399999999999,47.793,43.535666666666664,,,,,,正常
2015-06-26,48.08,49.124,47.865500000000004,43.835499999999996,,,,,,正常
2015-06-26,48.08,49.124,47.8655,43.8355,,,,,,正常
2015-06-29,60.09,51.762,48.5055,44.331,,,,,,正常
2015-06-29,60.09,51.762,48.5055,44.331,,,,,,正常
2015-06-30,59.21,53.370000000000005,49.105,44.78833333333333,,,,,,正常
2015-06-30,59.21,53.370000000000005,49.105000000000004,44.788333333333334,,,,,,正常
2015-07-01,55.91,54.141999999999996,49.519999999999996,45.20066666666666,,,,,,正常
2015-07-01,55.91,54.142,49.52,45.20066666666666,,,,,,正常
2015-07-02,57.54,56.166,50.002,45.66783333333333,,,,,,正常
2015-07-02,57.54,56.166,50.002,45.66783333333333,,,,,,正常
2015-07-03,55.15,57.58,50.431,46.053999999999995,,,,,,正常
2015-07-03,55.15,57.58,50.431,46.054,,,,,,正常
2015-07-06,60.08,57.577999999999996,51.105,46.471,,,,,,正常
2015-07-06,60.08,57.578,51.105,46.471,,,,,,正常
2015-07-07,54.84,56.70399999999999,51.664,46.82816666666667,,,,,,正常
2015-07-07,54.84,56.70399999999999,51.664,46.82816666666667,,,,,,正常
2015-07-08,51.7,55.862,51.871500000000005,47.0755,,,,,,正常
2015-07-08,51.7,55.862,51.871500000000005,47.0755,,,,,,正常
2015-07-09,55.34,55.422,52.235,47.32866666666666,,,,,,正常
2015-07-09,55.34,55.422000000000004,52.235,47.32866666666666,,,,,,正常
2015-07-10,54.02,55.196000000000005,52.449,47.56016666666667,,,,,,正常
2015-07-10,54.02,55.196000000000005,52.449,47.56016666666667,,,,,,正常
2015-07-13,52.96,53.772000000000006,52.609,47.820166666666665,,,,,,正常
2015-07-13,52.96,53.772000000000006,52.609,47.820166666666665,,,,,,正常
2015-07-14,49.31,52.66600000000001,52.6715,47.94916666666666,,,,,,正常
2015-07-14,49.31,52.66600000000001,52.6715,47.94916666666666,,,,,,正常
2015-07-15,45.06,51.33800000000001,52.561,47.90433333333333,,,,,,正常
2015-07-15,45.06,51.33800000000001,52.561,47.90433333333333,,,,,,正常
2015-07-16,41.63,48.596,52.277,47.8165,,,,,,正常
2015-07-16,41.63,48.596,52.277,47.8165,,,,,,正常
2015-07-17,39.33,45.658,51.8895,47.734,,,,,,正常
2015-07-17,39.33,45.658,51.8895,47.734,,,,,,正常
2015-07-20,38.73,42.812,51.480999999999995,47.634166666666665,,,,,,正常
2015-07-20,38.73,42.812,51.481,47.634166666666665,,,,,,正常
2015-07-21,38.79,40.708,50.862,47.51983333333333,,,,,,正常
2015-07-21,38.79,40.708,50.862,47.51983333333333,,,,,,正常
2015-07-22,35.26,38.748000000000005,50.0225,47.3595,,,,,,正常
2015-07-22,35.26,38.748000000000005,50.022499999999994,47.359500000000004,,,,,,正常
2015-07-23,32.98,37.018,49.3005,47.132666666666665,,,,,,正常
2015-07-23,32.98,37.018,49.3005,47.132666666666665,,,,,,正常
2015-07-24,33.09,35.769999999999996,48.551,46.90733333333333,,,,,,正常
2015-07-24,33.09,35.77,48.551,46.90733333333333,,,,,,正常
2015-07-27,30.41,34.106,47.067,46.638333333333335,,,,,,正常
2015-07-27,30.41,34.106,47.067,46.638333333333335,,,,,,正常
2015-07-28,39.52,34.251999999999995,46.0825,46.52816666666667,,,,,,正常
2015-07-28,39.52,34.251999999999995,46.082499999999996,46.52816666666667,,,,,,正常
2015-07-29,41.79,35.55800000000001,45.37650000000001,46.467,,,,,,正常
2015-07-29,41.79,35.55800000000001,45.37650000000001,46.467,,,,,,正常
2015-07-30,37.43,36.448,44.371,46.33166666666667,,,,,,正常
2015-07-30,37.43,36.448,44.370999999999995,46.33166666666667,,,,,,正常
2015-07-31,40.17,37.864,43.622,46.2215,,,,,,正常
2015-07-31,40.17,37.864,43.622,46.2215,,,,,,正常
2015-08-03,40.45,39.872,42.6405,46.14616666666667,,,,,,正常
2015-08-03,40.45,39.872,42.6405,46.14616666666667,,,,,,正常
2015-08-04,40.02,39.972,41.8995,46.05016666666667,,,,,,正常
2015-08-04,40.02,39.972,41.8995,46.05016666666667,,,,,,正常
2015-08-05,40.26,39.666,41.3275,45.955000000000005,,,,,,正常
2015-08-05,40.26,39.666,41.3275,45.955000000000005,,,,,,正常
2015-08-06,41.51,40.482,40.636,45.87966666666667,,,,,,正常
2015-08-06,41.51,40.482,40.636,45.87966666666667,,,,,,正常
2015-08-07,40.79,40.606,39.9745,45.81016666666667,,,,,,正常
2015-08-07,40.79,40.606,39.9745,45.81016666666667,,,,,,正常
2015-08-10,40.75,40.666,39.364000000000004,45.79866666666667,,,,,,正常
2015-08-10,40.75,40.666,39.364,45.79866666666667,,,,,,正常
2015-08-11,40.18,40.698,38.9075,45.843666666666664,,,,,,正常
2015-08-11,40.18,40.698,38.9075,45.84366666666666,,,,,,正常
2015-08-12,39.83,40.612,38.646,45.88616666666667,,,,,,正常
2015-08-12,39.83,40.612,38.646,45.88616666666667,,,,,,正常
2015-08-13,39.61,40.232,38.545,45.85433333333334,,,,,,正常
2015-08-13,39.61,40.232,38.545,45.85433333333334,,,,,,正常
2015-08-14,39.65,40.004,38.561,45.81433333333334,,,,,,正常
2015-08-14,39.65,40.004,38.561,45.81433333333334,,,,,,正常
2015-08-17,40.06,39.866,38.6275,45.76516666666667,,,,,,正常
2015-08-17,40.06,39.866,38.6275,45.76516666666667,,,,,,正常
2015-08-18,39.07,39.644,38.6415,45.653,,,,,,正常
2015-08-18,39.07,39.644,38.6415,45.653,,,,,,正常
2015-08-19,37.42,39.162,38.7495,45.51316666666666,,,,,,正常
2015-08-19,37.42,39.162,38.7495,45.51316666666666,,,,,,正常
2015-08-20,38.03,38.846,39.002,45.36516666666667,,,,,,正常
2015-08-20,38.03,38.846,39.001999999999995,45.36516666666667,,,,,,正常
2015-08-21,35.2,37.956,39.1075,45.17466666666667,,,,,,正常
2015-08-21,35.2,37.956,39.1075,45.17466666666667,,,,,,正常
2015-08-24,35.61,37.066,39.3675,44.98,,,,,,正常
2015-08-24,35.61,37.066,39.3675,44.980000000000004,,,,,,正常
2015-08-25,48.34,38.92,39.8085,44.998666666666665,,,,,,正常
2015-08-25,48.34,38.92,39.8085,44.998666666666665,,,,,,正常
2015-08-26,63.79,44.194,40.9085,45.26833333333333,,,,,,正常
2015-08-26,63.79,44.194,40.9085,45.26833333333333,,,,,,正常
2015-08-27,61.14,48.816,42.094,45.489000000000004,,,,,,正常
2015-08-27,61.14,48.816,42.094,45.489,,,,,,正常
2015-08-28,61.16,54.008,43.1435,45.73216666666666,,,,,,正常
2015-08-28,61.16,54.007999999999996,43.1435,45.732166666666664,,,,,,正常
2015-08-31,62.28,59.342000000000006,44.235,45.9935,,,,,,正常
2015-08-31,62.28,59.342000000000006,44.235,45.993500000000004,,,,,,正常
2015-09-01,63.33,62.34,45.4005,46.321333333333335,,,,,,正常
2015-09-01,63.33,62.339999999999996,45.4005,46.321333333333335,,,,,,正常
2015-09-02,60.88,61.758,46.4315,46.5435,,,,,,正常
2015-09-02,60.88,61.757999999999996,46.4315,46.5435,,,,,,正常
2015-09-07,59.49,61.428,47.3305,46.73383333333333,,,,,,正常
2015-09-07,59.49,61.428,47.3305,46.73383333333333,,,,,,正常
2015-09-08,47.98,58.792,47.69,46.7045,,,,,,正常
2015-09-08,47.98,58.791999999999994,47.69,46.7045,,,,,,正常
2015-09-09,45.63,55.462,47.934,46.635666666666665,,,,,,正常
2015-09-09,45.63,55.462,47.934,46.635666666666665,,,,,,正常
2015-09-10,41.78,51.152,48.013999999999996,46.531,,,,,,正常
2015-09-10,41.78,51.152,48.014,46.531,,,,,,正常
2015-09-11,40.86,47.148,48.0655,46.424166666666665,,,,,,正常
2015-09-11,40.86,47.148,48.0655,46.424166666666665,,,,,,正常
2015-09-14,42.35,43.72,48.2025,46.3415,,,,,,正常
2015-09-14,42.35,43.72,48.2025,46.3415,,,,,,正常
2015-09-15,44.63,43.05,48.4515,46.300666666666665,,,,,,正常
2015-09-15,44.63,43.05,48.451499999999996,46.300666666666665,,,,,,正常
2015-09-16,41.34,42.192,48.5155,46.208,,,,,,正常
2015-09-16,41.34,42.192,48.5155,46.208,,,,,,正常
2015-09-17,41.06,42.048,48.614999999999995,46.0395,,,,,,正常
2015-09-17,41.06,42.048,48.615,46.0395,,,,,,正常
2015-09-18,40.19,41.914,48.7535,45.841833333333334,,,,,,正常
2015-09-18,40.19,41.914,48.7535,45.84183333333333,,,,,,正常
2015-09-21,39.81,41.406,48.8425,45.715,,,,,,正常
2015-09-21,39.81,41.406,48.8425,45.715,,,,,,正常
2015-09-22,37.17,39.914,48.941,45.53316666666667,,,,,,正常
2015-09-22,37.17,39.914,48.941,45.53316666666667,,,,,,正常
2015-09-23,38.93,39.432,49.107,45.1805,,,,,,正常
2015-09-23,38.93,39.432,49.107,45.1805,,,,,,正常
2015-09-24,37.63,38.746,48.5715,44.82083333333333,,,,,,正常
2015-09-24,37.63,38.746,48.5715,44.82083333333333,,,,,,正常
2015-09-25,34.91,37.69,47.1275,44.47083333333333,,,,,,正常
2015-09-25,34.91,37.69,47.1275,44.47083333333333,,,,,,正常
2015-09-28,31.93,36.114,45.667,44.044000000000004,,,,,,正常
2015-09-28,31.93,36.114,45.667,44.044,,,,,,正常
2015-09-29,31.1,34.9,44.164,43.643166666666666,,,,,,正常
2015-09-29,31.1,34.9,44.164,43.643166666666666,,,,,,正常
2015-09-30,30.65,33.244,42.5825,43.15266666666667,,,,,,正常
2015-09-30,30.65,33.244,42.582499999999996,43.15266666666667,,,,,,正常
2015-10-08,31.7,32.058,41.001000000000005,42.767,,,,,,正常
2015-10-08,31.7,32.058,41.001000000000005,42.767,,,,,,正常
2015-10-09,30.07,31.089999999999996,39.4605,42.40650000000001,,,,,,正常
2015-10-09,30.07,31.09,39.4605,42.40650000000001,,,,,,正常
2015-10-12,30.07,30.718,37.98950000000001,41.98533333333333,,,,,,正常
2015-10-12,30.07,30.718,37.98950000000001,41.98533333333333,,,,,,正常
2015-10-13,31.95,30.888,37.188,41.6175,,,,,,正常
2015-10-13,31.95,30.887999999999998,37.188,41.6175,,,,,,正常
2015-10-14,31.71,31.1,36.492,41.263333333333335,,,,,,正常
2015-10-14,31.71,31.1,36.492000000000004,41.263333333333335,,,,,,正常
2015-10-15,29.66,30.692,35.886,40.935833333333335,,,,,,正常
2015-10-15,29.66,30.692,35.886,40.935833333333335,,,,,,正常
2015-10-16,29.26,30.53,35.306,40.67250000000001,,,,,,正常
2015-10-16,29.26,30.53,35.306,40.67250000000001,,,,,,正常
2015-10-19,30.34,30.584000000000003,34.7055,40.48433333333333,,,,,,正常
2015-10-19,30.34,30.584000000000003,34.7055,40.48433333333333,,,,,,正常
2015-10-20,30.99,30.392000000000003,34.0235,40.345333333333336,,,,,,正常
2015-10-20,30.99,30.392000000000003,34.0235,40.345333333333336,,,,,,正常
2015-10-21,32.76,30.601999999999997,33.5945,40.24583333333333,,,,,,正常
2015-10-21,32.76,30.602,33.5945,40.24583333333333,,,,,,正常
2015-10-22,31.8,31.03,33.1315,40.129333333333335,,,,,,正常
2015-10-22,31.8,31.03,33.1315,40.129333333333335,,,,,,正常
2015-10-23,30.64,31.306,32.654,40.05233333333333,,,,,,正常
2015-10-23,30.64,31.306,32.654,40.05233333333333,,,,,,正常
2015-10-26,32.39,31.716,32.283,40.0425,,,,,,正常
2015-10-26,32.39,31.715999999999998,32.283,40.0425,,,,,,正常
2015-10-27,30.86,31.69,31.967499999999998,40.00533333333333,,,,,,正常
2015-10-27,30.86,31.689999999999998,31.967499999999994,40.00533333333333,,,,,,正常
2015-10-28,31.72,31.482,31.607,40.027166666666666,,,,,,正常
2015-10-28,31.72,31.482,31.607,40.027166666666666,,,,,,正常
2015-10-29,31.76,31.474,31.3135,39.89783333333333,,,,,,正常
2015-10-29,31.76,31.474,31.313499999999998,39.89783333333333,,,,,,正常
2015-10-30,28.96,31.138,31.016,39.684,,,,,,正常
2015-10-30,28.96,31.137999999999998,31.016,39.684,,,,,,正常
2015-11-02,29.84,30.628,30.9115,39.557500000000005,,,,,,正常
2015-11-02,29.84,30.627999999999997,30.9115,39.557500000000005,,,,,,正常
2015-11-03,30.01,30.458,30.857,39.38816666666666,,,,,,正常
2015-11-03,30.01,30.458,30.857,39.38816666666666,,,,,,正常
2015-11-04,30.25,30.164,30.837,39.21816666666667,,,,,,正常
2015-11-04,30.25,30.163999999999998,30.837,39.21816666666667,,,,,,正常
2015-11-05,32.16,30.244,30.859999999999996,39.08716666666667,,,,,,正常
2015-11-05,32.16,30.244,30.86,39.08716666666667,,,,,,正常
2015-11-06,32.45,30.942,30.979000000000003,38.957,,,,,,正常
2015-11-06,32.45,30.942,30.979000000000003,38.957,,,,,,正常
2015-11-09,41.93,33.36,31.572,38.96399999999999,,,,,,正常
2015-11-09,41.93,33.36,31.571999999999996,38.96399999999999,,,,,,正常
2015-11-10,43.1,35.978,32.1295,39.00249999999999,,,,,,正常
2015-11-10,43.1,35.978,32.1295,39.00249999999999,,,,,,正常
2015-11-11,39.62,37.852000000000004,32.525,38.983666666666664,,,,,,正常
2015-11-11,39.62,37.852,32.525,38.98366666666666,,,,,,正常
2015-11-12,38.7,39.16,32.977000000000004,38.959,,,,,,正常
2015-11-12,38.7,39.160000000000004,32.977000000000004,38.958999999999996,,,,,,正常
2015-11-13,37.74,40.218,33.401,38.92416666666667,,,,,,正常
2015-11-13,37.74,40.218,33.400999999999996,38.92416666666667,,,,,,正常
2015-11-16,38.37,39.506,33.802499999999995,38.9035,,,,,,正常
2015-11-16,38.37,39.506,33.802499999999995,38.9035,,,,,,正常
2015-11-17,37.72,38.43,34.138999999999996,38.87133333333333,,,,,,正常
2015-11-17,37.72,38.43,34.139,38.87133333333333,,,,,,正常
2015-11-18,37.03,37.912,34.3525,38.82083333333333,,,,,,正常
2015-11-18,37.03,37.912,34.3525,38.82083333333333,,,,,,正常
2015-11-19,35.99,37.370000000000005,34.562,38.7695,,,,,,正常
2015-11-19,35.99,37.370000000000005,34.562,38.7695,,,,,,正常
2015-11-20,34.04,36.63,34.732,38.713166666666666,,,,,,正常
2015-11-20,34.04,36.63,34.732,38.713166666666666,,,,,,正常
2015-11-23,33.22,35.6,34.7735,38.633,,,,,,正常
2015-11-23,33.22,35.6,34.7735,38.633,,,,,,正常
2015-11-24,31.83,34.422,34.821999999999996,38.57683333333333,,,,,,正常
2015-11-24,31.83,34.422,34.822,38.57683333333333,,,,,,正常
2015-11-25,32.28,33.471999999999994,34.85,38.52133333333334,,,,,,正常
2015-11-25,32.28,33.471999999999994,34.85,38.52133333333334,,,,,,正常
2015-11-26,29.7,32.214000000000006,34.747,38.21066666666666,,,,,,正常
2015-11-26,29.7,32.214000000000006,34.747,38.21066666666666,,,,,,正常
2015-11-27,34.58,32.321999999999996,35.028,37.72383333333333,,,,,,正常
2015-11-27,34.58,32.322,35.028,37.72383333333333,,,,,,正常
2015-11-30,34.53,32.583999999999996,35.2625,37.28033333333334,,,,,,正常
2015-11-30,34.53,32.584,35.2625,37.28033333333334,,,,,,正常
