日期,融资融券余额,融资余额,融券余额,融资买入额
2010-03-31,741691.0,670796.0,70895.0,684569.0
2010-04-08,14523781.0,14467758.0,56023.0,6713260.0
2010-04-09,19841360.0,19732998.0,108362.0,9357095.0
2010-04-12,24821127.0,24813027.0,8100.0,10406563.0
2010-04-15,48077963.0,47980287.0,97676.0,16607172.0
2010-04-19,74462883.0,73074834.0,1388049.0,16786557.0
2010-04-21,76020219.0,75487129.0,533090.0,6181261.0
2010-04-22,99117224.0,98603964.0,513260.0,24706394.0
2010-04-23,108328059.0,107953879.0,374180.0,16616329.0
2010-04-26,110947811.0,109584858.0,1362953.0,8683319.0
2010-04-27,119174906.0,117633440.0,1541466.0,11710150.0
2010-04-28,131882234.0,130122826.0,1759408.0,14705894.0
2010-04-29,136700164.0,134552434.0,2147730.0,8192481.0
2010-04-30,146741749.0,145916942.0,824807.0,18487739.0
2010-05-04,153380818.0,152252123.0,1128695.0,10960784.0
2010-05-05,199157267.0,198213696.0,943571.0,52075889.0
2010-05-06,217328973.0,216307335.0,1021638.0,37006705.0
2010-05-07,218545665.0,217461595.0,1084070.0,13388918.0
2010-05-10,228198479.0,226993903.0,1204576.0,17186304.0
2010-05-11,239949544.0,238665335.0,1284209.0,19447190.0
2010-05-12,240976507.0,239338755.0,1637752.0,10026695.0
2010-05-13,241138513.0,239722133.0,1416380.0,9782955.0
2010-05-14,249114777.0,245379596.0,3735181.0,15697310.0
2010-05-17,259966646.0,257360668.0,2605978.0,21421807.0
2010-05-18,282628296.0,276904673.0,5723623.0,27775902.0
2010-05-19,292088033.0,285769544.0,6318489.0,12619010.0
2010-05-20,308172890.0,301629547.0,6543343.0,27335783.0
2010-05-21,320042752.0,313678633.0,6364119.0,32899042.0
2010-05-24,380890706.0,374099928.0,6790778.0,82092460.0
2010-05-25,382487934.0,374144433.0,8343501.0,40473421.0
2010-05-27,381380652.0,375593858.0,5786794.0,28064935.0
2010-05-28,390340981.0,384631840.0,5709141.0,24686564.0
2010-05-31,402142024.0,396578128.0,5563896.0,33235223.0
2010-06-01,414584128.0,408895074.0,5689054.0,23093598.0
2010-06-02,420685205.0,413854083.0,6831122.0,11264075.0
2010-06-03,447355712.0,442059040.0,5296672.0,39783496.0
2010-06-04,456437186.0,450040855.0,6396331.0,21663003.0
2010-06-07,453878038.0,446203150.0,7674888.0,19287109.0
2010-06-08,442418421.0,435541649.0,6876772.0,16532381.0
2010-06-09,452709334.0,444326482.0,8382852.0,26841829.0
2010-06-10,453552128.0,446465939.0,7086189.0,14716426.0
2010-06-11,462190960.0,455374946.0,6816014.0,21950392.0
2010-06-17,467068311.0,459532221.0,7536090.0,17204323.0
2010-06-18,483755792.0,475273875.0,8481917.0,30673120.0
2010-06-21,492073176.0,481805448.0,10267728.0,30472983.0
2010-06-22,526092555.0,515889234.0,10203321.0,47773802.0
2010-06-23,552612418.0,542644846.0,9967572.0,40757182.0
2010-06-24,569582257.0,559706984.0,9875273.0,32200927.0
2010-06-25,557973783.0,549025366.0,8948417.0,26316812.0
2010-06-28,575135063.0,566462856.0,8672207.0,30394117.0
2010-06-29,563829882.0,559110157.0,4719725.0,32988018.0
2010-06-30,581205442.0,575139300.0,6066142.0,32467445.0
2010-07-01,546538812.0,540625168.0,5913644.0,18590542.0
2010-07-02,556540710.0,551250750.0,5289960.0,31990604.0
2010-07-05,567463862.0,560774965.0,6688897.0,21238391.0
2010-07-06,606050644.0,597793218.0,8257426.0,53507727.0
2010-07-07,637813308.0,628490733.0,9322575.0,52002905.0
2010-07-08,642138667.0,632780278.0,9358389.0,25338054.0
2010-07-09,639190456.0,628235389.0,10955067.0,37711379.0
2010-07-12,691082863.0,680375732.0,10707131.0,79126015.0
2010-07-13,698138368.0,687671829.0,10466539.0,42628630.0
2010-07-14,728963724.0,718879879.0,10083845.0,65154251.0
2010-07-15,735769649.0,725368184.0,10401465.0,44180427.0
2010-07-16,743874500.0,731981713.0,11892787.0,36362263.0
2010-07-19,744497164.0,732096533.0,12400631.0,66729189.0
2010-07-20,779686103.0,766145268.0,13540835.0,105951698.0
2010-07-21,788728784.0,775220539.0,13508245.0,99786083.0
2010-07-22,805044801.0,792302956.0,12741845.0,52190796.0
2010-07-23,811722730.0,801084471.0,10638259.0,79674101.0
2010-07-26,853657187.0,841666774.0,11990413.0,80835582.0
2010-07-27,874177001.0,860895591.0,13281410.0,62568491.0
2010-07-28,882264837.0,868493098.0,13771739.0,82760102.0
2010-07-29,939187644.0,925481712.0,13705932.0,121093140.0
2010-07-30,966664935.0,953931626.0,12733309.0,90619741.0
2010-08-02,994985561.0,980346775.0,14638786.0,88810949.0
2010-08-03,1042615338.0,1028481634.0,14133704.0,108264964.0
2010-08-04,1080844188.0,1067327314.0,13516874.0,91126485.0
2010-08-05,1101359153.0,1087609968.0,13749185.0,79997431.0
2010-08-06,1098054868.0,1087242377.0,10812491.0,101715360.0
2010-08-09,1088816671.0,1077224854.0,11591817.0,68969732.0
2010-08-10,1071376510.0,1060567296.0,10809214.0,80443213.0
2010-08-11,1106582012.0,1095124763.0,11457249.0,78566562.0
2010-08-12,1054545007.0,1042984611.0,11560396.0,52341941.0
2010-08-13,1076595099.0,1064903874.0,11691225.0,96202684.0
2010-08-16,1131773758.0,1119333864.0,12439894.0,129166740.0
2010-08-17,1140555675.0,1127494632.0,13061043.0,103356483.0
2010-08-18,1172981668.0,1160315794.0,12665874.0,131983515.0
2010-08-19,1224253231.0,1211963747.0,12289484.0,147309664.0
2010-08-20,1231010499.0,1218764546.0,12245953.0,103857732.0
2010-08-23,1255290309.0,1243716877.0,11573432.0,83695708.0
2010-08-24,1345431775.0,1330890825.0,14540950.0,167103101.0
2010-08-25,1379592077.0,1366215317.0,13376760.0,138475638.0
2010-08-26,1367345033.0,1353180421.0,14164612.0,61201318.0
2010-08-27,1405933982.0,1392247190.0,13686792.0,94756571.0
2010-08-30,1397411911.0,1387403738.0,10008173.0,110106373.0
2010-08-31,1464160739.0,1452301249.0,11859490.0,165415024.0
2010-09-01,1529981361.0,1518575360.0,11406001.0,172851806.0
2010-09-02,1521936459.0,1507920191.0,14016268.0,107272647.0
2010-09-03,1487434535.0,1473266054.0,14168481.0,88347611.0
2010-09-06,1526593772.0,1512382278.0,14211494.0,211837410.0
2010-09-07,1500317898.0,1484746493.0,15571405.0,116695957.0
2010-09-08,1612647061.0,1597965644.0,14681417.0,217613284.0
2010-09-09,1622234224.0,1610268785.0,11965439.0,138219203.0
2010-09-10,1677335763.0,1666573375.0,10762388.0,161012447.0
2010-09-13,1729579944.0,1718421180.0,11158764.0,156391239.0
2010-09-14,1754361130.0,1743592870.0,10768260.0,150909722.0
2010-09-15,1745058171.0,1735051571.0,10006600.0,139848262.0
2010-09-16,1775942142.0,1764572296.0,11369846.0,143740535.0
2010-09-17,1774702178.0,1762457469.0,12244709.0,83739790.0
2010-09-20,1767456329.0,1754309065.0,13147264.0,70231299.0
2010-09-21,1733319610.0,1720184873.0,13134737.0,65073023.0
2010-09-27,1804877229.0,1792150107.0,12727122.0,129594656.0
2010-09-28,1817632575.0,1804488296.0,13144279.0,117210614.0
2010-09-29,1828342322.0,1817403444.0,10938878.0,147498153.0
2010-09-30,1849338450.0,1839014685.0,10323765.0,151133350.0
2010-10-08,1907672477.0,1895394719.0,12277758.0,299149555.0
2010-10-11,1890750940.0,1875534913.0,15216027.0,328876466.0
2010-10-12,1932541473.0,1917825960.0,14715513.0,275216020.0
2010-10-13,2050611607.0,2035513003.0,15098604.0,429031853.0
2010-10-14,1984337119.0,1968346309.0,15990810.0,278520630.0
2010-10-15,2084476739.0,2069528823.0,14947916.0,446212106.0
2010-10-18,2035218591.0,2018128928.0,17089663.0,376646997.0
2010-10-19,2116064330.0,2097404924.0,18659406.0,297418477.0
2010-10-20,2255233837.0,2239070137.0,16163700.0,539890233.0
2010-10-21,2255967899.0,2241262209.0,14705690.0,298076113.0
2010-10-22,2289831951.0,2276940153.0,12891798.0,405185999.0
2010-10-25,2445493164.0,2430369313.0,15123851.0,524958000.0
2010-10-26,2466378544.0,2451047141.0,15331403.0,495997419.0
2010-10-27,2501569004.0,2487265636.0,14303368.0,404980742.0
2010-10-28,2586037371.0,2571917893.0,14119478.0,311026827.0
2010-10-29,2668753667.0,2654075989.0,14677678.0,415439364.0
2010-11-01,2869096470.0,2852423022.0,16673448.0,522297409.0
2010-11-02,2735224996.0,2717399835.0,17825161.0,438704086.0
2010-11-03,2778269397.0,2756481164.0,21788233.0,405304373.0
2010-11-04,2897748050.0,2878498243.0,19249807.0,330101086.0
2010-11-05,2910498733.0,2894608821.0,15889912.0,434990647.0
2010-11-08,2979438231.0,2963956875.0,15481356.0,335339131.0
2010-11-09,3023401893.0,3007728218.0,15673675.0,371147848.0
2010-11-10,3106500577.0,3090735094.0,15765483.0,388294325.0
2010-11-11,3280118411.0,3262949185.0,17169226.0,558386908.0
2010-11-12,3178874723.0,3156272675.0,22602048.0,469668874.0
2010-11-15,3267675816.0,3256258581.0,11417235.0,332790166.0
2010-11-16,3207115822.0,3195412504.0,11703318.0,260877763.0
2010-11-17,3244938204.0,3233920726.0,11017478.0,278236555.0
2010-11-18,3226869038.0,3215318374.0,11550664.0,181051101.0
2010-11-19,3239873281.0,3228894944.0,10978337.0,249898234.0
2010-11-22,3339564525.0,3323417150.0,16147375.0,300898374.0
2010-11-23,3319437239.0,3303100688.0,16336551.0,211744410.0
2010-11-24,3409480011.0,3396294747.0,13185264.0,342301859.0
2010-11-25,3480152169.0,3464085947.0,16066222.0,317657180.0
2010-11-26,3491048321.0,3474069355.0,16978966.0,274918339.0
2010-11-29,3494703022.0,3481725725.0,12977297.0,272834982.0
2010-11-30,3460445386.0,3445087748.0,15357638.0,299086943.0
2010-12-01,3502034011.0,3487747339.0,14286672.0,178153559.0
2010-12-02,3549808795.0,3534257946.0,15550849.0,263168934.0
2010-12-03,3561722782.0,3549247554.0,12475228.0,190622878.0
2010-12-06,3606335363.0,3592140516.0,14194847.0,220090780.0
2010-12-07,3617561930.0,3602427745.0,15134185.0,234123611.0
2010-12-08,3669246613.0,3652918663.0,16327950.0,261883719.0
2010-12-09,3680762527.0,3667683970.0,13078557.0,228478887.0
2010-12-10,3767870280.0,3755177373.0,12692907.0,259390863.0
2010-12-13,3869803208.0,3859239376.0,10563832.0,377253940.0
2010-12-14,3885948808.0,3874636163.0,11312645.0,278068049.0
2010-12-15,3959344272.0,3943707828.0,15636444.0,366969349.0
2010-12-16,4006266705.0,3996222296.0,10044409.0,269092999.0
2010-12-17,4035043357.0,4026985223.0,8058134.0,241557111.0
2010-12-20,4035575956.0,4025804037.0,9771919.0,309030454.0
2010-12-21,4017798245.0,4006630265.0,11167980.0,308608329.0
2010-12-22,4112551146.0,4100889106.0,11662040.0,372805756.0
2010-12-23,4136579986.0,4123750994.0,12828992.0,301086396.0
2010-12-24,4158767207.0,4146748599.0,12018608.0,221156870.0
2010-12-27,4236561693.0,4221194398.0,15367295.0,337530451.0
2010-12-28,4203783010.0,4193878558.0,9904452.0,243390450.0
2010-12-29,4241707413.0,4232964071.0,8743342.0,227270658.0
2010-12-30,4303182407.0,4294876127.0,8306280.0,253129966.0
2010-12-31,4340005021.0,4333096103.0,6908918.0,289473287.0
2011-01-04,4334687338.0,4324595572.0,10091766.0,348626936.0
2011-01-05,4459398471.0,4450633048.0,8765423.0,437143746.0
2011-01-06,4496166696.0,4484305751.0,11860945.0,263898531.0
2011-01-07,4488348642.0,4473830241.0,14518401.0,361542657.0
2011-01-10,4517298147.0,4504336952.0,12961195.0,229109229.0
2011-01-11,4539696173.0,4527434449.0,12261724.0,223473684.0
2011-01-12,4582963043.0,4565020636.0,17942407.0,243501874.0
2011-01-13,4601828925.0,4586248071.0,15580854.0,200693900.0
2011-01-14,4653108245.0,4633414406.0,19693839.0,254641331.0
2011-01-17,4637700054.0,4624636209.0,13063845.0,266488258.0
2011-01-18,4708042444.0,4695907567.0,12134877.0,224433705.0
2011-01-19,4750599762.0,4739520117.0,11079645.0,277147941.0
2011-01-20,4738175629.0,4729217192.0,8958437.0,220186952.0
2011-01-21,4733705811.0,4721548839.0,12156972.0,246320905.0
2011-01-24,4706248054.0,4691649734.0,14598320.0,234990695.0
2011-01-25,4753329188.0,4735919505.0,17409683.0,192489609.0
2011-01-26,4819164280.0,4803555892.0,15608388.0,201678761.0
2011-01-27,4778906904.0,4762391442.0,16515462.0,296911893.0
2011-01-28,4783206587.0,4766934919.0,16271668.0,213042065.0
2011-01-31,4814609971.0,4798760385.0,15849586.0,285724750.0
2011-02-01,4843087549.0,4829256285.0,13831264.0,285262796.0
2011-02-09,4907024779.0,4888116336.0,18908443.0,259634876.0
2011-02-10,4994254258.0,4971817942.0,22436316.0,319780303.0
2011-02-11,5043796970.0,5018051001.0,25745969.0,342659801.0
2011-02-14,5064162921.0,5043143452.0,21019469.0,527957101.0
2011-02-15,5134616170.0,5110061400.0,24554770.0,475034239.0
2011-02-16,5284503130.0,5260632942.0,23870188.0,508991679.0
2011-02-17,5280348773.0,5259289143.0,21059630.0,480655518.0
2011-02-18,5374320009.0,5353917725.0,20402284.0,447588849.0
2011-02-21,5496084956.0,5469831272.0,26253684.0,494657765.0
2011-02-22,5412185071.0,5380701216.0,31483855.0,499633658.0
2011-02-23,5522656856.0,5497134482.0,25522374.0,391832715.0
2011-02-24,5603970997.0,5575581280.0,28389717.0,386225825.0
2011-02-25,5579604487.0,5545772056.0,33832431.0,326852084.0
2011-02-28,5686527686.0,5636657087.0,49870599.0,560826901.0
2011-03-01,5763855406.0,5712842321.0,51013085.0,527643532.0
2011-03-02,5885025000.0,5828162119.0,56862881.0,486842396.0
2011-03-03,5758387270.0,5698954101.0,59433169.0,436460146.0
2011-03-04,5892357431.0,5830289394.0,62068037.0,411149197.0
2011-03-07,6143378126.0,6074952214.0,68425912.0,801574514.0
2011-03-08,6261228076.0,6192993177.0,68234899.0,597956595.0
2011-03-09,6413621132.0,6334605332.0,79015800.0,593520437.0
2011-03-10,6555313814.0,6492837050.0,62476764.0,666422633.0
2011-03-11,6608777828.0,6553476099.0,55301729.0,440305839.0
2011-03-14,6780605008.0,6724942314.0,55662694.0,454546612.0
2011-03-15,6800454249.0,6742918776.0,57535473.0,535470371.0
2011-03-16,6786169114.0,6717346991.0,68822123.0,521063432.0
2011-03-17,6782304665.0,6717974713.0,64329952.0,493367481.0
2011-03-18,6908798334.0,6848719245.0,60079089.0,431925367.0
2011-03-21,6895499008.0,6835556964.0,59942044.0,433593845.0
2011-03-22,7062871688.0,7004303978.0,58567710.0,488609547.0
2011-03-23,7123427243.0,7061033698.0,62393545.0,521822799.0
2011-03-24,7218139946.0,7155158036.0,62981910.0,450338328.0
2011-03-25,7220539064.0,7154194171.0,66344893.0,524082063.0
2011-03-28,7280868444.0,7202002895.0,78865549.0,690558081.0
2011-03-29,7310121177.0,7241620274.0,68500903.0,672239486.0
2011-03-30,7407238556.0,7346190601.0,61047955.0,567233451.0
2011-03-31,7455307999.0,7392734666.0,62573333.0,464982111.0
2011-04-01,7489150257.0,7438833665.0,50316592.0,403850864.0
2011-04-06,7532701098.0,7465149400.0,67551698.0,599364509.0
2011-04-07,7729499451.0,7648005577.0,81493874.0,751266787.0
2011-04-08,7703542560.0,7629891804.0,73650756.0,593836034.0
2011-04-11,7891817051.0,7828915501.0,62901550.0,924876433.0
2011-04-12,8022502517.0,7962021929.0,60480588.0,690878628.0
2011-04-13,8133537682.0,8059920454.0,73617228.0,619696573.0
2011-04-14,8207667804.0,8130525283.0,77142521.0,587397540.0
2011-04-15,8340313167.0,8271149202.0,69163965.0,632218877.0
2011-04-18,8443800176.0,8368379870.0,75420306.0,696521959.0
2011-04-19,8404480784.0,8328622379.0,75858405.0,548798822.0
2011-04-20,8478279425.0,8409289874.0,68989551.0,575333243.0
2011-04-21,8480173651.0,8413276304.0,66897347.0,428139153.0
2011-04-22,8494501639.0,8433564622.0,60937017.0,495245356.0
2011-04-25,8516092777.0,8454549107.0,61543670.0,561009134.0
2011-04-26,8523065275.0,8467286433.0,55778842.0,402452022.0
2011-04-27,8531807727.0,8453532826.0,78274901.0,387327616.0
2011-04-28,8562806963.0,8479605835.0,83201128.0,476414949.0
2011-04-29,8547319408.0,8471313494.0,76005914.0,344581162.0
2011-05-03,8528492760.0,8447192952.0,81299808.0,362054676.0
2011-05-04,8570921726.0,8490462139.0,80459587.0,421354940.0
2011-05-05,8610097779.0,8521220807.0,88876972.0,427234895.0
2011-05-06,8612551591.0,8530600268.0,81951323.0,427755835.0
2011-05-09,8633107785.0,8543860322.0,89247463.0,323384346.0
2011-05-10,8660022614.0,8575015677.0,85006937.0,280411870.0
2011-05-11,8669865754.0,8574790739.0,95075015.0,303401230.0
2011-05-12,8610652576.0,8519358299.0,91294277.0,339250993.0
2011-05-13,8724634893.0,8629252915.0,95381978.0,354025990.0
2011-05-16,8793971174.0,8701447089.0,92524085.0,305791589.0
2011-05-17,8899507588.0,8797164800.0,102342788.0,450590137.0
2011-05-18,8968420935.0,8874571321.0,93849614.0,324735823.0
2011-05-19,9040349649.0,8949346593.0,91003056.0,364389752.0
2011-05-20,9095029269.0,9000190754.0,94838515.0,295789122.0
2011-05-23,9040427519.0,8947701185.0,92726334.0,326234379.0
2011-05-24,9077952949.0,8988316136.0,89636813.0,275859568.0
2011-05-25,9141204728.0,9053323974.0,87880754.0,276624605.0
2011-05-26,9158566057.0,9079150796.0,79415261.0,274469641.0
2011-05-27,9144046573.0,9060876964.0,83169609.0,276052255.0
2011-05-30,9157483978.0,9062148563.0,95335415.0,238758908.0
2011-05-31,9242209384.0,9145273821.0,96935563.0,366249539.0
2011-06-01,9291070018.0,9186490373.0,104579645.0,347136422.0
2011-06-02,9318601922.0,9223848503.0,94753419.0,429848449.0
2011-06-03,9342579430.0,9251921673.0,90657757.0,335082966.0
2011-06-07,9338930330.0,9236171416.0,102758914.0,271115133.0
2011-06-08,9367539147.0,9264204948.0,103334199.0,291752599.0
2011-06-09,9394606326.0,9292913938.0,101692388.0,288520669.0
2011-06-10,9478239049.0,9378764064.0,99474985.0,369065296.0
2011-06-13,9516836725.0,9418540791.0,98295934.0,267614178.0
2011-06-14,9485083614.0,9378814750.0,106268864.0,359154844.0
2011-06-15,9552317180.0,9448018076.0,104299104.0,457743375.0
2011-06-16,9601594130.0,9500175541.0,101418589.0,318542166.0
2011-06-17,9621563834.0,9508764330.0,112799504.0,316073891.0
2011-06-20,9682338547.0,9581600485.0,100738062.0,387072844.0
2011-06-21,9751132530.0,9642863703.0,108268827.0,338159732.0
2011-06-22,9765746033.0,9648426689.0,117319344.0,318281186.0
2011-06-23,9739453001.0,9604643499.0,134809502.0,443606958.0
2011-06-24,9690261514.0,9550881596.0,139379918.0,712274115.0
2011-06-27,9807014243.0,9681813727.0,125200516.0,710130808.0
2011-06-28,10014277186.0,9885880523.0,128396663.0,602890280.0
2011-06-29,10040702851.0,9918757231.0,121945620.0,488677100.0
2011-06-30,10143435396.0,10008627553.0,134807843.0,698880606.0
2011-07-01,10380406771.0,10229910549.0,150496222.0,814505283.0
2011-07-04,10481641274.0,10320251059.0,161390215.0,889706667.0
2011-07-05,10658924834.0,10503259209.0,155665625.0,680958022.0
2011-07-06,11119836129.0,10957137055.0,162699074.0,871481593.0
2011-07-07,11181860442.0,11023782815.0,158077627.0,771672181.0
2011-07-08,11200573529.0,11034924076.0,165649453.0,570749568.0
2011-07-11,11324479828.0,11147082779.0,177397049.0,538871856.0
2011-07-12,11405177790.0,11257709888.0,147467902.0,774510011.0
2011-07-13,11562916240.0,11403111427.0,159804813.0,624865462.0
2011-07-14,11634038845.0,11482859692.0,151179153.0,725065985.0
2011-07-15,11866794109.0,11715012145.0,151781964.0,898543999.0
2011-07-18,12007652113.0,11847069866.0,160582247.0,645687753.0
2011-07-19,12055860357.0,11887352518.0,168507839.0,633576158.0
2011-07-20,12142753242.0,11969645857.0,173107385.0,608793635.0
2011-07-21,12087845184.0,11918498591.0,169346593.0,521174200.0
2011-07-22,12172515740.0,12000906035.0,171609705.0,479994271.0
2011-07-25,12236755504.0,12082007843.0,154747661.0,721456927.0
2011-07-26,12351959712.0,12198842714.0,153116998.0,505412900.0
2011-07-27,12443215315.0,12278036801.0,165178514.0,526362797.0
2011-07-28,12478384547.0,12315292855.0,163091692.0,513636207.0
2011-07-29,12497623206.0,12346335405.0,151287801.0,533082220.0
2011-08-01,12663038281.0,12511992735.0,151045546.0,486533796.0
2011-08-02,12722747582.0,12565646294.0,157101288.0,492176705.0
2011-08-03,12828783922.0,12667762532.0,161021390.0,498803840.0
2011-08-04,12708723837.0,12542989893.0,165733944.0,314843449.0
2011-08-05,12741616685.0,12584973661.0,156643024.0,532262164.0
2011-08-08,12658829244.0,12506083382.0,152745862.0,548864625.0
2011-08-09,12691077297.0,12554353509.0,136723788.0,640792513.0
2011-08-10,12769578746.0,12609118948.0,160459798.0,642473416.0
2011-08-11,12804296226.0,12646698642.0,157597584.0,598716149.0
2011-08-12,12813715314.0,12663181393.0,150533921.0,522187381.0
2011-08-15,12857247984.0,12706286309.0,150961675.0,582106273.0
2011-08-16,12965310097.0,12800235731.0,165074366.0,526562981.0
2011-08-17,13036254768.0,12867051367.0,169203401.0,372731554.0
2011-08-18,13000012458.0,12843274512.0,156737946.0,350141455.0
2011-08-19,12967167307.0,12813663645.0,153503662.0,424856622.0
2011-08-22,13069913917.0,12917933466.0,151980451.0,407720158.0
2011-08-23,13160022165.0,13008603198.0,151418967.0,338786282.0
2011-08-24,13164544329.0,12992198798.0,172345531.0,411853026.0
2011-08-25,13129195290.0,12966151646.0,163043644.0,641927808.0
2011-08-26,13164150019.0,12998328619.0,165821400.0,495795320.0
2011-08-29,13278679347.0,13115362772.0,163316575.0,501890644.0
2011-08-30,13328743049.0,13165406587.0,163336462.0,473450355.0
2011-08-31,13307138942.0,13151701562.0,155437380.0,361553024.0
2011-09-01,13248546905.0,13085935843.0,162611062.0,317893118.0
2011-09-02,13310344232.0,13143378511.0,166965721.0,342035225.0
2011-09-05,13327632782.0,13163818271.0,163814511.0,365670313.0
2011-09-06,13331504619.0,13193017429.0,138487190.0,354898288.0
2011-09-07,13397477534.0,13243431882.0,154045652.0,444743852.0
2011-09-08,13406156566.0,13259290654.0,146865912.0,333326486.0
2011-09-09,13307092058.0,13165696545.0,141395513.0,314255268.0
2011-09-13,13320498845.0,13186217981.0,134280864.0,308573948.0
2011-09-14,13351356993.0,13216435369.0,134921624.0,318252955.0
2011-09-15,13254926852.0,13116137508.0,138789344.0,268789514.0
2011-09-16,13224664223.0,13075681234.0,148982989.0,263326197.0
2011-09-19,13233266209.0,13066855821.0,166410388.0,283491200.0
2011-09-20,13253673315.0,13091791121.0,161882194.0,288162571.0
2011-09-21,13294799034.0,13127630687.0,167168347.0,597571192.0
2011-09-22,13308038117.0,13159347001.0,148691116.0,522373710.0
2011-09-23,13265634569.0,13130332226.0,135302343.0,462384456.0
2011-09-26,13153767351.0,13019087690.0,134679661.0,327451337.0
2011-09-27,13219670745.0,13073222366.0,146448379.0,470337320.0
2011-09-28,13131091202.0,13001582631.0,129508571.0,373063081.0
2011-09-29,13011947536.0,12907471669.0,104475867.0,313106463.0
2011-09-30,12809283754.0,12708054431.0,101229323.0,321934069.0
2011-10-10,12867182709.0,12749251104.0,117931605.0,343229734.0
2011-10-11,13001243831.0,12862806637.0,138437194.0,624481653.0
2011-10-12,13016226347.0,12862611420.0,153614927.0,614621117.0
2011-10-13,13079878104.0,12928417090.0,151461014.0,606740009.0
2011-10-14,13068194351.0,12909298419.0,158895932.0,411715365.0
2011-10-17,13131777680.0,12959984618.0,171793062.0,465068616.0
2011-10-18,13122891306.0,12950558775.0,172332531.0,482942560.0
2011-10-19,13197756923.0,13032991247.0,164765676.0,382314048.0
2011-10-20,13170998231.0,13015509880.0,155488351.0,406782458.0
2011-10-21,13121201297.0,12967132593.0,154068704.0,245984683.0
2011-10-24,13147366751.0,12975957595.0,171409156.0,486514785.0
2011-10-25,13125910599.0,12947936169.0,177974430.0,619624708.0
2011-10-26,13195003951.0,12995046025.0,199957926.0,806093013.0
2011-10-27,13253173462.0,13060104258.0,193069204.0,539300085.0
2011-10-28,13209264598.0,12994092888.0,215171710.0,833614803.0
2011-10-31,13376012743.0,13165411635.0,210601108.0,718635762.0
2011-11-01,13532787836.0,13323204123.0,209583713.0,712994339.0
2011-11-02,13862810044.0,13673114117.0,189695927.0,1002743346.0
2011-11-03,14010253645.0,13802913329.0,207340316.0,1218755974.0
2011-11-04,14102610147.0,13900032653.0,202577494.0,819509673.0
2011-11-07,14229799011.0,14027479889.0,202319122.0,631477864.0
2011-11-08,14281380008.0,14102856843.0,178523165.0,535578173.0
2011-11-09,14497084608.0,14315725927.0,181358681.0,665575257.0
2011-11-10,14578616110.0,14402816294.0,175799816.0,724582831.0
2011-11-11,14619273994.0,14449154144.0,170119850.0,521892041.0
2011-11-14,14795971849.0,14596224492.0,199747357.0,800085162.0
2011-11-15,14930614217.0,14737211952.0,193402265.0,573210169.0
2011-11-16,14867316271.0,14691379248.0,175937023.0,665327271.0
2011-11-17,15004775001.0,14806217702.0,198557299.0,516586761.0
2011-11-18,14971452140.0,14798574694.0,172877446.0,540740278.0
2011-11-21,15048671564.0,14861368697.0,187302867.0,376067330.0
2011-11-22,15024648304.0,14831573441.0,193074863.0,407395186.0
2011-11-23,14962756407.0,14759468434.0,203287973.0,343976459.0
2011-11-24,15044612457.0,14825588906.0,219023551.0,459282461.0
2011-11-25,15026470165.0,14807127239.0,219342926.0,356190553.0
2011-11-28,14939604782.0,14715679759.0,223925023.0,324155537.0
2011-11-29,14946831453.0,14720215852.0,226615601.0,437426694.0
2011-11-30,14935672976.0,14713374663.0,222298313.0,551745964.0
2011-12-01,14973539001.0,14746957737.0,226581264.0,815953384.0
2011-12-02,15039305907.0,14825143259.0,214162648.0,447592201.0
2011-12-05,14918416422.0,14689465254.0,228951168.0,412684042.0
2011-12-06,14860022682.0,14607771745.0,252250937.0,312236233.0
2011-12-07,14903228783.0,14634557888.0,268670895.0,322576351.0
2011-12-08,14982075336.0,14720546052.0,261529284.0,447917579.0
2011-12-09,14977631106.0,14720753441.0,256877665.0,367864761.0
2011-12-12,14981811616.0,14729285967.0,252525649.0,282461786.0
2011-12-13,14916396333.0,14678977610.0,237418723.0,392465983.0
2011-12-14,14869962406.0,14635045474.0,234916932.0,312824023.0
2011-12-15,14629189539.0,14398566332.0,230623207.0,420117605.0
2011-12-16,14678718626.0,14434928167.0,243790459.0,447390980.0
2011-12-19,14765287234.0,14532109491.0,233177743.0,425150177.0
2011-12-20,14843792321.0,14588450315.0,255342006.0,403706075.0
2011-12-21,14779405252.0,14500723775.0,278681477.0,297578516.0
2011-12-22,14784559329.0,14517206844.0,267352485.0,413011802.0
2011-12-23,14727727357.0,14460648265.0,267079092.0,396414493.0
2011-12-26,14723308745.0,14458798084.0,264510661.0,309985595.0
2011-12-27,14778858417.0,14508634560.0,270223857.0,442808018.0
2011-12-28,14769705238.0,14504892326.0,264812912.0,349881411.0
2011-12-29,14792720561.0,14528578304.0,264142257.0,359938296.0
2011-12-30,14662062537.0,14384270396.0,277792141.0,376998445.0
2012-01-04,14672453636.0,14383321979.0,289131657.0,450021192.0
2012-01-05,14510212864.0,14234031728.0,276181136.0,380923986.0
2012-01-06,14447837212.0,14182755964.0,265081248.0,356145055.0
2012-01-09,14247352611.0,13966086772.0,281265839.0,546733494.0
2012-01-10,14146950720.0,13836347686.0,310603034.0,876894266.0
2012-01-11,14137415787.0,13849374237.0,288041550.0,696579821.0
2012-01-12,14073082124.0,13791890433.0,281191691.0,580949882.0
2012-01-13,13909892950.0,13657693471.0,252199479.0,549596016.0
