日期,融资融券余额,融资余额,融券余额,融资买入额
2010-03-31,5848955,5824813,24142,5866316
2010-04-01,6859439,6842114,17325,1054024
2010-04-02,6774710,6762781,11929,207516
2010-04-06,10101510,10091243,10267,3329461
2010-04-07,25125244,25086826,38418,15141395
2010-04-08,30243891,30233781,10110,5147142
2010-04-09,50673837,50663640,10197,22077191
2010-04-12,89071076,89060984,10092,40376602
2010-04-13,92380590,92169145,211445,17444196
2010-04-14,89692738,89480507,212231,7964900
2010-04-15,103370501,103099287,271214,20916787
2010-04-16,122263332,121064474,1198858,25841176
2010-04-19,113815392,112783831,1031561,8395193
2010-04-20,118312216,116673356,1638860,5706716
2010-04-21,130078208,127565065,2513143,14384413
2010-04-22,160151295,157219058,2932237,32603174
2010-04-23,155732385,152902064,2830321,17574818
2010-04-26,193132504,182090321,11042183,35141973
2010-04-27,205253128,202494937,2758191,29621581
2010-04-28,225959100,223249365,2709735,31144701
2010-04-29,235877485,233030157,2847328,27561491
2010-04-30,238077940,235526412,2551528,27804556
2010-05-04,246365873,242846863,3519010,21944030
2010-05-05,282640671,277495916,5144755,50597915
2010-05-06,317289706,314003383,3286323,55666699
2010-05-07,314213691,309938569,4275122,48359014
2010-05-10,333643416,327370089,6273327,36414703
2010-05-11,356721046,350667983,6053063,47067392
2010-05-12,382832422,376113669,6718753,43090277
2010-05-13,401766706,393357604,8409102,43516642
2010-05-14,422791000,415983876,6807124,43883229
2010-05-17,477644453,473201524,4442929,74027562
2010-05-18,472759807,467622771,5137036,32532723
2010-05-19,481118099,475810742,5307357,28129781
2010-05-20,495817029,486806982,9010047,32023540
2010-05-21,512671127,503728469,8942658,51052980
2010-05-24,548729434,534671504,14057930,76158631
2010-05-25,572776772,562759014,10017758,56337279
2010-05-26,575027554,565966886,9060668,17672866
2010-05-27,609717988,604281887,5436101,69689203
2010-05-28,637859051,633696229,4162822,56487576
2010-05-31,640181114,629837529,10343585,37471239
2010-06-01,652837309,639998626,12838683,41486233
2010-06-02,665923111,653397284,12525827,27207650
2010-06-03,689321030,675126222,14194808,38752924
2010-06-04,695544265,680721701,14822564,31729497
2010-06-07,692450455,685693950,6756505,28140634
2010-06-08,702048953,697311113,4737840,34230923
2010-06-09,794667151,785253681,9413470,126771313
2010-06-10,800711733,793255677,7456056,41796850
2010-06-11,789836480,782619926,7216554,44972146
2010-06-17,809123172,802191743,6931429,35258695
2010-06-18,825156746,819295645,5861101,46482526
2010-06-21,868987588,859456754,9530834,99484877
2010-06-22,877255268,867189284,10065984,42295789
2010-06-23,851184728,842719148,8465580,47607058
2010-06-24,875068810,866091036,8977774,47947796
2010-06-25,886494816,877045659,9449157,30535042
2010-06-28,915984124,907046989,8937135,52375764
2010-06-29,910705634,901933545,8772089,56320628
2010-06-30,916769013,908521076,8247937,35114468
2010-07-01,937922231,928736463,9185768,42612154
2010-07-02,955852778,946500624,9352154,55619277
2010-07-05,1044738511,1035344028,9394483,118587870
2010-07-06,1067081202,1057442951,9638251,59076920
2010-07-07,1074182319,1064383786,9798533,44925331
2010-07-08,1112632888,1102548838,10084050,65542507
2010-07-09,1181649244,1170639291,11009953,157020933
2010-07-12,1234380297,1222983113,11397184,122496033
2010-07-13,1323793267,1311949508,11843759,122088757
2010-07-14,1275542655,1263477734,12064921,80227880
2010-07-15,1298604506,1287501800,11102706,60785184
2010-07-16,1330405870,1319305043,11100827,47955270
2010-07-19,1315761390,1303905018,11856372,71278412
2010-07-20,1452852243,1440850708,12001535,212954187
2010-07-21,1483082903,1472317314,10765589,100091861
2010-07-22,1509592299,1498641789,10950510,89420614
2010-07-23,1550667921,1539431335,11236586,149445421
2010-07-26,1564563563,1551684452,12879111,71587341
2010-07-27,1593568939,1580807913,12761026,79519953
2010-07-28,1595881227,1583742413,12138814,108644824
2010-07-29,1543870239,1531824312,12045927,98484393
2010-07-30,1563893820,1552855454,11038366,92133368
2010-08-02,1651449005,1640972044,10476961,174443309
2010-08-03,1675464416,1664552954,10911462,129466269
2010-08-04,1718047391,1709199891,8847500,126248395
2010-08-05,1783730011,1775576845,8153166,167459563
2010-08-06,1810364869,1802240599,8124270,111988470
2010-08-09,1850654356,1841103737,9550619,125992494
2010-08-10,1878116591,1869121672,8994919,147571316
2010-08-11,1912592671,1903636176,8956495,94087853
2010-08-12,1927074367,1917657100,9417267,97853482
2010-08-13,1955007712,1946004866,9002846,104210434
2010-08-16,2020698627,2011265809,9432818,163870333
2010-08-17,2060715951,2052174441,8541510,137843946
2010-08-18,2094547208,2085438731,9108477,136209711
2010-08-19,2122186150,2111575425,10610725,204734599
2010-08-20,2124437624,2116441794,7995830,140901472
2010-08-23,2150102756,2141737847,8364909,113225964
2010-08-24,2223023528,2213911577,9111951,143827323
2010-08-25,2199838398,2190791657,9046741,98774816
2010-08-26,2204143758,2194536639,9607119,76108498
2010-08-27,2229826026,2220473978,9352048,88446491
2010-08-30,2294084401,2285460219,8624182,177968857
2010-08-31,2317154573,2307041382,10113191,154108208
2010-09-01,2331387611,2322415396,8972215,165106740
2010-09-02,2375135396,2367547449,7587947,198711616
2010-09-03,2353963258,2347176762,6786496,143306467
2010-09-06,2397099567,2387662569,9436998,184925685
2010-09-07,2422794626,2414136562,8658064,134071867
2010-09-08,2500020878,2493160533,6860345,213749417
2010-09-09,2574930937,2568993058,5937879,228372953
2010-09-10,2575331282,2568640986,6690296,103135866
2010-09-13,2627935533,2621304462,6631071,192569363
2010-09-14,2624139295,2618194471,5944824,122089778
2010-09-15,2619879016,2614204191,5674825,128825123
2010-09-16,2637763865,2631809132,5954733,129223608
2010-09-17,2674010993,2668066420,5944573,117420810
2010-09-20,2742346499,2736068769,6277730,127859806
2010-09-21,2730794141,2724501690,6292451,73780692
2010-09-27,2784269364,2778508977,5760387,162672915
2010-09-28,2801274605,2795750305,5524300,142460313
2010-09-29,2826577530,2821582317,4995213,163401189
2010-09-30,2852666317,2846908595,5757722,230489640
2010-10-08,2887887858,2879844623,8043235,352236845
2010-10-11,2865688465,2854342169,11346296,540431173
2010-10-12,2923947821,2911633870,12313951,466185821
2010-10-13,2961491130,2945491873,15999257,511670532
2010-10-14,3034969784,3012610812,22358972,643408502
2010-10-15,3094363614,3074262298,20101316,763331295
2010-10-18,3170291334,3152329327,17962007,777043254
2010-10-19,3307586030,3288583583,19002447,556393938
2010-10-20,3470306812,3449163925,21142887,748459214
2010-10-21,3615330616,3596853448,18477168,449387902
2010-10-22,3770303331,3755121466,15181865,479643761
2010-10-25,3952527515,3936580107,15947408,738284867
2010-10-26,4087926662,4071030302,16896360,659869062
2010-10-27,4283170627,4269896802,13273825,614699304
2010-10-28,4336385852,4324880974,11504878,447080074
2010-10-29,4305461821,4296990516,8471305,459821357
2010-11-01,4351829362,4341749551,10079811,498627782
2010-11-02,4478923918,4470409233,8514685,771255747
2010-11-03,4589660663,4579337355,10323308,644200987
2010-11-04,4698969955,4687431943,11538012,616399880
2010-11-05,4890856420,4878634897,12221523,845292430
2010-11-08,5218026272,5205338554,12687718,747835334
2010-11-09,5436020599,5427122250,8898349,673362671
2010-11-10,5679192549,5669380056,9812493,742219805
2010-11-11,5781299281,5772737492,8561789,808783051
2010-11-12,5541916140,5535208139,6708001,697482878
2010-11-15,5782921532,5777852641,5068891,640509031
2010-11-16,5762273004,5759550131,2722873,502106601
2010-11-17,5821464079,5816759463,4704616,492329349
2010-11-18,5828756484,5825398138,3358346,358203003
2010-11-19,5609570116,5603612499,5957617,307385398
2010-11-23,5747026849,5739500620,7526229,287201446
2010-11-24,5828561306,5822662043,5899263,435812235
2010-11-25,5979578197,5970633357,8944840,554239093
2010-11-26,5910658663,5903402929,7255734,329668655
2010-11-29,5941949154,5929259556,12689598,293264104
2010-11-30,5949958153,5936566231,13391922,372617460
2010-12-01,5951267011,5937744337,13522674,263690928
2010-12-02,6012505413,5997821790,14683623,308030176
2010-12-03,6104052950,6090572316,13480634,329387031
2010-12-06,6171924759,6164097438,7827321,382055879
2010-12-07,6271986763,6265658521,6328242,452005783
2010-12-08,6292502021,6287597522,4904499,397789735
2010-12-09,6534330951,6527614801,6716150,590322354
2010-12-10,6649912264,6644591506,5320758,385958637
2010-12-13,7220426004,7209404871,11021133,1038828767
2010-12-14,7386230501,7373777616,12452885,598845377
2010-12-15,7469890682,7462794030,7096652,542387127
2010-12-16,7549699173,7542711921,6987252,448723342
2010-12-17,7497089991,7493201511,3888480,245814175
2010-12-20,7444841032,7435701311,9139721,396781734
2010-12-21,7572566032,7564667757,7898275,622556317
2010-12-22,7781174234,7776178311,4995923,569147197
2010-12-23,7825796616,7817500749,8295867,375027731
2010-12-24,7902575618,7897318010,5257608,392595142
2010-12-27,7988003109,7980334051,7669058,568941962
2010-12-28,8015838101,8010109091,5729010,405320013
2010-12-29,8151935959,8146359995,5575964,351203051
2010-12-30,8226976695,8220105721,6870974,373192568
2010-12-31,8431589814,8427486678,4103136,601063229
2011-01-04,8522413234,8516136811,6276423,727620536
2011-01-05,8600209742,8596471915,3737827,631058464
2011-01-06,8731637071,8727223150,4413921,509404270
2011-01-07,8699324582,8690038014,9286568,626845747
2011-01-10,8765778480,8758781466,6997014,560718946
2011-01-11,8678049756,8667104852,10944904,355611110
2011-01-12,8720948716,8710801634,10147082,401466452
2011-01-13,8765354740,8754029313,11325427,367484313
2011-01-14,8776407328,8769493796,6913532,379638726
2011-01-17,8828849692,8821400941,7448751,443218144
2011-01-18,8987667332,8981757570,5909762,405004924
2011-01-19,9095258670,9087977825,7280845,462920729
2011-01-20,9093262410,9086647897,6614513,497827964
2011-01-21,9110172132,9102872273,7299859,540497532
2011-01-24,9187065542,9177837418,9228124,509692127
2011-01-25,9229395754,9220062356,9333398,346162375
2011-01-26,9359161058,9349795135,9365923,389519420
2011-01-27,9442041358,9429095585,12945773,695694010
2011-01-28,9482343106,9469502833,12840273,447644390
2011-01-31,9599626421,9583910868,15715553,632364871
2011-02-01,9415414413,9402454012,12960401,392394929
2011-02-09,9602224400,9589509907,12714493,529461387
2011-02-10,9754692462,9740914093,13778369,491495815
2011-02-11,9781394647,9771176484,10218163,512505121
2011-02-14,9732854146,9715701377,17152769,915382728
2011-02-15,9611013794,9596234682,14779112,860216663
2011-02-16,9806341156,9792654830,13686326,847457177
2011-02-17,10044524572,10032421759,12102813,955054160
2011-02-18,10169623144,10157728964,11894180,647287468
2011-02-21,10327199103,10315577822,11621281,767670898
2011-02-22,10541188323,10525272993,15915330,1001895274
2011-02-23,10634481079,10619583455,14897624,647426365
2011-02-24,10813882541,10796619793,17262748,794570977
2011-02-25,10874421421,10858082464,16338957,692267202
2011-02-28,10904036923,10886936320,17100603,675667868
2011-03-01,10946532385,10924143093,22389292,769595277
2011-03-02,11033121804,11009415972,23705832,808798087
2011-03-03,11103299385,11046130055,57169330,1019788440
2011-03-04,11192969239,11147027377,45941862,747928982
2011-03-07,11456213559,11378560775,77652784,1337038695
2011-03-08,11593182838,11521780981,71401857,904709041
2011-03-09,11690874932,11615540852,75334080,801429978
2011-03-10,11805262805,11749387072,55875733,849626386
2011-03-11,12015417725,11973484849,41932876,745190335
2011-03-14,12180175509,12144451877,35723632,557513061
2011-03-15,12288311486,12234504116,53807370,911628602
2011-03-16,12275356224,12214737047,60619177,892411036
2011-03-17,12183342573,12128220239,55122334,761298186
2011-03-18,12229654387,12177302266,52352121,573637847
2011-03-21,12340124521,12286615929,53508592,663574647
2011-03-22,12456267920,12389914708,66353212,611897421
2011-03-23,12535336086,12473138104,62197982,784408790
2011-03-24,12638252067,12569889147,68362920,652630190
2011-03-25,12704209584,12645793482,58416102,872828184
2011-03-28,12796356513,12747132404,49224109,1099208957
2011-03-29,13085307252,13000571572,84735680,1392433791
2011-03-30,13182649099,13114336973,68312126,971615362
2011-03-31,13452749464,13389814034,62935430,957692779
2011-04-01,13461294025,13397963410,63330615,926784061
2011-04-06,13428651248,13311929130,116722118,1453562222
2011-04-07,13571320164,13456816257,114503907,1083025717
2011-04-08,13753562114,13663436042,90126072,987464836
2011-04-11,14134155745,14042989427,91166318,1624611942
2011-04-12,14596812804,14507155762,89657042,1382760835
2011-04-13,14901308308,14822054819,79253489,1279809135
2011-04-14,14971025678,14893886634,77139044,1055293369
2011-04-15,15044305015,14964312035,79992980,907993468
2011-04-18,15197417177,15115565632,81851545,1078745597
2011-04-19,15185037818,15113883362,71154456,833387870
2011-04-20,15488581431,15422476966,66104465,974222845
2011-04-21,15753771838,15678896887,74874951,891476736
2011-04-22,15821242819,15747595484,73647335,793020974
2011-04-25,15762725436,15674614639,88110797,831491973
2011-04-26,15712740385,15631632543,81107842,607506192
2011-04-27,15720256781,15650190523,70066258,700835759
2011-04-28,15565295680,15496163903,69131777,816293853
2011-04-29,15567292475,15489352748,77939727,660353548
2011-05-03,15540560565,15460738148,79822417,576526525
2011-05-04,15434353416,15343903210,90450206,720446025
2011-05-05,15318970505,15244339467,74631038,517842819
2011-05-06,15201018869,15121981644,79037225,575024359
2011-05-09,15311614230,15232374677,79239553,655677577
2011-05-10,15491325017,15395985663,95339354,549641025
2011-05-11,15485994828,15401083312,84911516,446166522
2011-05-12,15656441012,15577419319,79021693,637723841
2011-05-13,15785569740,15708129071,77440669,839978633
2011-05-16,15796924886,15719819800,77105086,429035133
2011-05-17,16006912970,15929011870,77901100,531243729
2011-05-18,16184506853,16108290447,76216406,488478494
2011-05-19,16165108830,16077648730,87460100,457940932
2011-05-20,16236352654,16152695129,83657525,388182430
2011-05-23,16170839711,16098875769,71963942,583648042
2011-05-24,16295683484,16214417437,81266047,435565589
2011-05-25,16363519953,16283881810,79638143,452351034
2011-05-26,16419686836,16341680214,78006622,355960669
2011-05-27,16264422231,16191808615,72613616,353444434
2011-05-30,16294398821,16213113108,81285713,405172307
2011-05-31,16520563449,16438326942,82236507,605991887
2011-06-01,16584180835,16497676967,86503868,429816133
2011-06-02,16757960375,16686353331,71607044,707660792
2011-06-03,16721897902,16651911918,69985984,429223785
2011-06-07,16704518193,16632529204,71988989,494847936
2011-06-08,16719692316,16637485175,82207141,652215529
2011-06-09,16730267490,16652969254,77298236,536559008
2011-06-10,16794286652,16706872250,87414402,510782266
2011-06-13,16616359683,16526574094,89785589,461222722
2011-06-14,16592595884,16495870887,96724997,632876203
2011-06-15,16696919482,16604120197,92799285,681522651
2011-06-16,16806483458,16725857941,80625517,548958255
2011-06-17,16081597518,15996336369,85261149,543788365
2011-06-20,16322010987,16237528175,84482812,684553790
2011-06-21,16406605873,16298026991,108578882,556172998
2011-06-22,16450978726,16340605968,110372758,458576650
2011-06-23,16471263005,16344099381,127163624,590474443
2011-06-24,16431538815,16292288301,139250514,1246001461
2011-06-27,16624992891,16488029126,136963765,875088965
2011-06-28,16747397857,16606989920,140407937,808099694
2011-06-29,16930395532,16809796611,120598921,858850391
2011-06-30,17255581513,17124281108,131300405,1040052866
2011-07-01,17410725634,17284258925,126466709,924432426
2011-07-04,17476269062,17323611660,152657402,1166307857
2011-07-05,17522498275,17383762436,138735839,922968515
2011-07-06,17784426846,17663982481,120444365,986207992
2011-07-07,17887679081,17758752144,128926937,1120177136
2011-07-08,17899389257,17776243573,123145684,836312390
2011-07-11,18038080761,17917092953,120987808,703189744
2011-07-12,18094018958,17997153779,96865179,882517355
2011-07-13,18315900068,18208652416,107247652,810911250
2011-07-14,18373243990,18255187388,118056602,941410724
2011-07-15,18378377354,18253511171,124866183,898096392
2011-07-18,18651498980,18533214237,118284743,938114982
2011-07-19,18837158489,18721052787,116105702,869512293
2011-07-20,19008324387,18904053734,104270653,753245170
2011-07-21,19167791451,19064469706,103321745,794485438
2011-07-22,19199366597,19089884281,109482316,538622268
2011-07-25,19498313417,19407400892,90912525,1223685970
2011-07-26,19613186907,19521197009,91989898,600132078
2011-07-27,19815171184,19723552899,91618285,710416333
2011-07-28,19777213143,19687768485,89444658,729220145
2011-07-29,19658868981,19559824766,99044215,599191915
2011-08-01,19804921664,19710659516,94262148,526493233
2011-08-02,19955607645,19875147783,80459862,587232237
2011-08-03,20032265710,19947338610,84927100,517125110
2011-08-04,20005611133,19916978654,88632479,425657196
2011-08-05,19985066481,19903220315,81846166,732342442
2011-08-08,20050499639,19965951464,84548175,1069167394
2011-08-09,20062113556,19958893276,103220280,928507380
2011-08-10,19994547298,19891797252,102750046,722853204
2011-08-11,19972703926,19853845619,118858307,734314619
2011-08-12,19881316972,19780555772,100761200,613786247
2011-08-15,20038766127,19900155759,138610368,753176441
2011-08-16,20057865689,19938522613,119343076,667246061
2011-08-17,20141731641,20020240955,121490686,543389929
2011-08-18,20228607474,20125765773,102841701,551565624
2011-08-19,20179909773,20074117205,105792568,651203376
2011-08-22,20210509626,20104631668,105877958,558701490
2011-08-23,20281342111,20161763673,119578438,533358619
2011-08-24,20272515977,20148223867,124292110,612218009
2011-08-25,20088149315,19909811437,178337878,1096244617
2011-08-26,20254194053,20109341830,144852223,779339684
2011-08-29,20634537751,20496342307,138195444,924883740
2011-08-30,20894772789,20749898186,144874603,941988987
2011-08-31,21049463816,20893312611,156151205,631883913
2011-09-01,21069013287,20898889032,170124255,591419508
2011-09-02,21049535694,20901163881,148371813,513088861
2011-09-05,21154773434,21003486998,151286436,544363500
2011-09-06,21209736891,21068944086,140792805,538935703
2011-09-07,21179952636,21042304936,137647700,545203523
2011-09-08,21234420030,21114896834,119523196,426969613
2011-09-09,21164910781,21041870266,123040515,456447707
2011-09-13,21258034212,21122136936,135897276,496754054
2011-09-14,21192431709,21050929175,141502534,578762129
2011-09-15,21150240099,20996390466,153849633,520749456
2011-09-16,21172993608,21020934154,152059454,481260309
2011-09-19,21253228803,21103835093,149393710,477718941
2011-09-20,21325107226,21181592617,143514609,498228852
2011-09-21,21287444425,21080852830,206591595,954136977
2011-09-22,21533277326,21403223921,130053405,1069294786
2011-09-23,21480195656,21359329274,120866382,725289704
2011-09-26,21444276808,21304984798,139292010,770319061
2011-09-27,21580031160,21442994144,137037016,798225193
2011-09-28,21423857342,21285200989,138656353,589898985
2011-09-29,21251821765,21137792643,114029122,607797098
2011-09-30,20781876945,20678257223,103619722,492770036
2011-10-10,20627887709,20500158665,127729044,563518759
2011-10-11,20488692812,20324309699,164383113,818716848
2011-10-12,20628562138,20430753257,197808881,1268675776
2011-10-13,20733507948,20543903238,189604710,1004156009
2011-10-14,20574039172,20400802814,173236358,566964409
2011-10-17,20524998771,20300361995,224636776,615448397
2011-10-18,20448265206,20246908676,201356530,767490712
2011-10-19,20457681724,20242841224,214840500,560816548
2011-10-20,20476734205,20274135425,202598780,763089420
2011-10-21,20289030486,20077609862,211420624,435631187
2011-10-24,20090192379,19813181984,277010395,665327297
2011-10-25,20132261794,19857163052,275098742,1013477891
2011-10-26,20064695866,19786668727,278027139,1186801201
2011-10-27,20200051969,19930731684,269320285,866055881
2011-10-28,20029696949,19749284408,280412541,1317088917
2011-10-31,20190956518,19901349449,289607069,848254260
2011-11-01,20319180485,20008002941,311177544,1034962228
2011-11-02,20418750771,20094724795,324025976,1186052906
2011-11-03,20716157446,20365235328,350922118,1715745986
2011-11-04,20738941803,20425574366,313367437,1033452397
2011-11-07,20985166402,20693207005,291959397,948486415
2011-11-08,21187852150,20904972932,282879218,899090697
2011-11-09,21411718807,21137377041,274341766,941665090
2011-11-10,21633736497,21382370001,251366496,988495911
2011-11-11,21573697753,21345143945,228553808,522265203
2011-11-14,21755232590,21472109836,283122754,975365770
2011-11-15,21916143593,21642895602,273247991,779370039
2011-11-16,22319008733,22079287311,239721422,1219956202
2011-11-17,22338398435,22110549167,227849268,648788840
2011-11-18,22350504446,22128264632,222239814,780915845
2011-11-21,22461762864,22261866663,199896201,559758089
2011-11-22,22562741586,22340596474,222145112,525422181
2011-11-23,22607527232,22381342035,226185197,531977490
2011-11-24,22644309822,22421973306,222336516,533808677
2011-11-25,22630249299,22400850427,229398872,378427898
2011-11-28,22732341538,22494897616,237443922,416782437
2011-11-29,22761801453,22518644243,243157210,523651456
2011-11-30,22718291780,22466452028,251839752,671042821
2011-12-01,22623067005,22299466764,323600241,1146806646
2011-12-02,22553959130,22267766625,286192505,591659988
2011-12-05,22665301621,22379650562,285651059,875782534
2011-12-06,22736872606,22413359472,323513134,596412942
2011-12-07,22804361899,22449261088,355100811,604856537
2011-12-08,22877100514,22528992922,348107592,675914693
2011-12-09,22839103923,22507138358,331965565,566831017
2011-12-12,22872597011,22525065787,347531224,554603321
2011-12-13,22950978773,22643584951,307393822,833397363
2011-12-14,23041310489,22710676753,330633736,632941142
2011-12-15,23101730028,22829426940,272303088,963186538
2011-12-16,23266966084,22960970432,305995652,860810024
2011-12-19,23493903243,23160945470,332957773,822981905
2011-12-20,23576150922,23215304975,360845947,728256469
2011-12-21,23590345919,23213182571,377163348,747255578
2011-12-22,23535936677,23156209497,379727180,712315873
2011-12-23,23398822359,23022628028,376194331,606711079
2011-12-26,23513883829,23097117469,416766360,581463956
2011-12-27,23529931554,23125457645,404473909,595501546
2011-12-28,23590696769,23227075749,363621020,640946990
2011-12-29,23637892029,23261484479,376407550,635606065
2011-12-30,23544801744,23163493473,381308271,762689122
2012-01-04,23506353698,23086161879,420191819,788064877
2012-01-05,23313515055,22871007499,442507556,794286091
2012-01-06,23398897578,22974795499,424102079,825709884
2012-01-09,23347100288,22853440665,493659623,1130784004
2012-01-10,23316416709,22773950655,542466054,1701133654
2012-01-11,23354101138,22869720240,484380898,1274706955
2012-01-12,23300207597,22781226572,518981025,1231619261
2012-01-13,23146764952,22674391245,472373707,1133649934
2012-01-16,23121225994,22638911372,482314622,878056969
2012-01-17,23054757658,22582606058,472151600,1651314781
2012-01-18,23027129218,22564638461,462490757,1581544852
2012-01-19,22631198950,22161798417,469400533,1384432993
2012-01-20,21554464549,21088647331,465817218,1142179973
2012-01-30,22170686746,21653344631,517342115,1502767818
2012-01-31,22531217030,22014346641,516870389,1044338505
2012-02-01,22865709848,22366485298,499224550,1285617462
2012-02-02,23012331720,22396236472,616095248,1178861936
2012-02-03,23130383924,22515446802,614937122,1520410924
2012-02-06,23431901184,22784517940,647383244,1343935156
2012-02-07,23860965214,23313248252,547716962,1445701790
2012-02-08,23930379903,23304347745,626032158,1565565996
2012-02-09,23979185261,23364280534,614904727,1737119914
2012-02-10,23831578947,23186699954,644878993,1445006748
2012-02-13,24215575752,23608213305,607362447,1582126178
2012-02-14,24440084637,23860965648,579118989,1256560815
2012-02-15,24781487596,24179753364,601734232,1781362196
2012-02-16,25081899311,24491754154,590145157,1582477398
2012-02-17,25054819715,24478237341,576582374,1179539111
2012-02-20,25352810679,24772829932,579980747,1759766700
2012-02-21,25574532709,24969797018,604735691,1563224989
2012-02-22,25872039979,25223728541,648311438,2434752756
2012-02-23,26168645637,25509973452,658672185,2185981378
2012-02-24,26323121812,25607219924,715901888,2713861391
2012-02-27,26703050072,25953096751,749953321,3344833427
2012-02-28,26896711492,26173607268,723104224,2196625510
2012-02-29,27040092042,26421186475,618905567,2001683188
2012-03-01,27292685684,26693098407,599587277,1544104350
2012-03-02,27700045767,27048735068,651310699,2290381860
2012-03-05,28207142016,27545673775,661468241,2328139500
2012-03-06,28502169448,27925437822,576731626,2260379699
2012-03-07,28894916179,28322835473,572080706,2037715180
2012-03-08,29170997532,28553279578,617717954,2004963445
2012-03-09,29326627023,28698907823,627719200,2039557422
2012-03-12,29938026347,29313541336,624485011,2466695709
2012-03-13,30156635584,29506123404,650512180,2090953160
2012-03-14,30546102263,29962495014,583607249,3971920425
2012-03-15,30584020317,30030622336,553397981,2615937639
2012-03-16,30601007600,30040251162,560756438,1990283308
2012-03-19,31168394554,30589579776,578814778,2323158537
2012-03-20,31419648971,30881415456,538233515,2213237546
2012-03-21,31709213213,31184318827,524894386,2250811673
2012-03-22,31798020575,31258610141,539410434,1552432938
2012-03-23,31825789957,31324525878,501264079,1588669351
2012-03-26,31810713408,31310255462,500457946,1024520698
2012-03-27,32159936020,31652995174,506940846,1639570640
2012-03-28,32198330205,31725359177,472971028,1803704771
2012-03-29,31917972203,31466692094,451280109,1468201404
2012-03-30,31353565197,30855059829,498505368,1118746389
2012-04-05,31649869394,31036889547,612979847,1910713961
2012-04-06,31841199689,31203189503,638010186,1556670352
2012-04-09,31950505916,31312683905,637822011,1263660302
2012-04-10,31928721558,31315108010,613613548,1442581118
2012-04-11,32288070789,31650530805,637539984,1620531132
2012-04-12,32387233361,31658371384,728861977,2069068142
2012-04-13,32046377272,31321457781,724919491,1929005224
2012-04-16,32297672608,31551930384,745742224,1690206798
2012-04-17,32346272981,31701763328,644509653,1522188706
2012-04-18,32455410840,31713063485,742347355,2056222445
2012-04-19,32509297144,31763708953,745588191,2086454193
2012-04-20,32497538299,31697962487,799575812,2307629393
2012-04-23,32659766330,31919290664,740475666,2418725607
2012-04-24,32585226184,31886526859,698699325,2842912506
2012-04-25,32756257185,32022808570,733448615,2546857177
2012-04-26,32919372231,32207563433,711808798,2491763979
2012-04-27,32648463583,31996092316,652371267,1870375931
2012-05-02,33136906373,32374252299,762654074,3738262191
2012-05-03,33712140969,32914444024,797696945,2695216589
2012-05-04,33722664067,32929079712,793584355,2390138078
2012-05-07,34195701239,33467500884,728200355,2716734348
2012-05-08,34616368039,33893622504,722745535,2441135022
2012-05-09,35077765254,34451948648,625816606,2651766271
2012-05-10,35663554324,35040860645,622693679,2161721639
2012-05-11,35733830430,35115705765,618124665,1960511506
2012-05-14,36255233336,35628803242,626430094,2461641937
2012-05-15,36808032998,36152562663,655470335,2036097511
2012-05-16,37425344777,36779217694,646127083,2178812217
2012-05-17,37503586591,36787680964,715905627,1962619901
2012-05-18,37471605154,36821357488,650247666,1888308119
2012-05-21,37817516055,37126490787,691025268,1797956959
2012-05-22,37872383187,37079833553,792549634,1671466540
2012-05-23,37923790650,37072055664,851734986,1835455665
2012-05-24,38342344867,37528312047,814032820,1988441593
2012-05-25,38306153042,37535963602,770189440,1497066380
2012-05-28,38369195693,37598761062,770434631,1930551399
2012-05-29,38472337272,37676358273,795978999,2823201360
2012-05-30,38823020911,37985520066,837500845,2248621352
2012-05-31,39126544937,38363704389,762840548,2037759682
2012-06-01,39134675868,38393016442,741659426,1909782134
2012-06-04,39876306356,39201386102,674920254,2785005768
2012-06-05,40034904011,39341792121,693111890,1627172086
2012-06-06,40282186736,39585278444,696908292,1698621302
2012-06-07,40518162122,39824344326,693817796,1889737375
2012-06-08,40427646011,39719820736,707825275,1805598796
2012-06-11,40623231562,39915091233,708140329,1777895999
2012-06-12,40894139364,40118853209,775286155,1626998751
2012-06-13,41170605173,40366154559,804450614,2136093851
2012-06-14,41269543232,40463725268,805817964,1596178919
2012-06-15,41177111417,40424538156,752573261,2362756170
2012-06-18,41559937325,40774082626,785854699,1739591533
2012-06-19,41696753484,40959301472,737452012,1610403138
2012-06-20,41727371228,40971366211,756005017,1305051000
2012-06-21,41883925867,41216039765,667886102,1827369234
2012-06-25,41966671242,41328073117,638598125,1688930079
2012-06-26,42031723493,41366843299,664880194,1329392155
2012-06-27,42180653972,41452187393,728466579,1170928470
2012-06-28,42254053469,41554211158,699842311,1419503922
2012-06-29,42100789540,41352503305,748286235,1575175909
2012-07-02,42459050267,41651551679,807498588,1764735984
2012-07-03,42610645001,41775297474,835347527,1608081585
2012-07-04,42839401589,41979741991,859659598,1502115984
2012-07-05,42790805934,41980089686,810716248,1357113618
2012-07-06,42880681186,42071500783,809180403,2161091737
2012-07-09,43257243538,42433217425,824026113,2200692162
2012-07-10,43468121438,42677890401,790231037,1526392426
2012-07-11,43616433370,42763477754,852955616,1400213120
2012-07-12,43783746012,42958440250,825305762,2685529361
2012-07-13,43804312213,42995301769,809010444,1496117118
2012-07-16,43792336185,42954857532,837478653,1612756321
2012-07-17,43672895734,42850583006,822312728,1320741173
2012-07-18,43817067432,43001260903,815806529,1706983756
